 Q (1/Ang),Li-Li,Li-Ta,Li-O ,Li-Cl,Ta-Ta,Ta-O ,Ta-Cl,O-O  ,O-Cl ,Cl-Cl
   0.62000 ,    -0.968044016671597E+00 ,    -0.296389450139774E+01 ,    -0.361950144935002E+01 ,     0.155676210678378E+01 ,     0.121883624300966E+01 ,     0.721767941243149E+01 ,    -0.265633185683714E+01 ,     0.268220857165924E+01 ,    -0.322904286674126E+01 ,    -0.872697772780282E+00 , 
   0.64000 ,    -0.951843322908204E+00 ,    -0.458185786415767E+01 ,    -0.460350242287162E+01 ,     0.205768091818739E+01 ,     0.249206689880607E+01 ,     0.793522268696348E+01 ,    -0.334493081230439E+01 ,     0.260536273263079E+01 ,    -0.364030201064342E+01 ,    -0.622980674200563E+00 , 
   0.66000 ,    -0.103993682481977E+01 ,    -0.546188821589997E+01 ,    -0.494184661974691E+01 ,     0.226282428877904E+01 ,     0.223687567885313E+01 ,     0.757435788647062E+01 ,    -0.360317704432251E+01 ,     0.174286801908192E+01 ,    -0.347840015105621E+01 ,    -0.528583709713395E+00 , 
   0.68000 ,    -0.878799789460011E+00 ,    -0.561625840360626E+01 ,    -0.502820546704918E+01 ,     0.226539945290760E+01 ,     0.129350645722705E+01 ,     0.710110191962298E+01 ,    -0.356615584093048E+01 ,     0.147048689623483E+01 ,    -0.316145204944292E+01 ,    -0.513207062648838E+00 , 
   0.70000 ,    -0.172892268839560E+00 ,    -0.533701672466178E+01 ,    -0.539656153324805E+01 ,     0.223902773103001E+01 ,     0.835923255734762E+00 ,     0.760373435443563E+01 ,    -0.349206041758537E+01 ,     0.308335569833141E+01 ,    -0.319946687059465E+01 ,    -0.470418781860038E+00 , 
   0.72000 ,     0.115820263098144E+01 ,    -0.502103604359994E+01 ,    -0.641506531525094E+01 ,     0.233690954835195E+01 ,     0.175580219104285E+01 ,     0.971871695637159E+01 ,    -0.362640321882302E+01 ,     0.710747871403835E+01 ,    -0.392263022854631E+01 ,    -0.322622375730972E+00 , 
   0.74000 ,     0.289787430818182E+01 ,    -0.495897299284184E+01 ,    -0.805148511238426E+01 ,     0.260533950432644E+01 ,     0.417569617674784E+01 ,     0.132458986136716E+02 ,    -0.407202149893579E+01 ,     0.129143369853025E+02 ,    -0.529086888087561E+01 ,    -0.663590320418961E-01 , 
   0.76000 ,     0.457014312290290E+01 ,    -0.518837547626293E+01 ,    -0.982878005099200E+01 ,     0.295362141861319E+01 ,     0.732798356770656E+01 ,     0.171423080388143E+02 ,    -0.472569529301677E+01 ,     0.188380338214704E+02 ,    -0.687836553291822E+01 ,     0.218180900142987E+00 , 
   0.78000 ,     0.559321183156871E+01 ,    -0.547795032154225E+01 ,    -0.110005525120285E+02 ,     0.319422957124309E+01 ,     0.986314237056469E+01 ,     0.199116576007386E+02 ,    -0.531176235904980E+01 ,     0.227733099208692E+02 ,    -0.804385030597706E+01 ,     0.398891469299151E+00 , 
   0.80000 ,     0.549575168129187E+01 ,    -0.544749127651183E+01 ,    -0.108729272399042E+02 ,     0.313325455802293E+01 ,     0.104494267963880E+02 ,     0.202258528547795E+02 ,    -0.549900803473922E+01 ,     0.230155526059354E+02 ,    -0.821015600408114E+01 ,     0.350928431164733E+00 , 
   0.82000 ,     0.411304135671884E+01 ,    -0.476554205647013E+01 ,    -0.912995450578353E+01 ,     0.266780546163657E+01 ,     0.839069789302363E+01 ,     0.175081853557223E+02 ,    -0.504939865196487E+01 ,     0.189890063577288E+02 ,    -0.712576007394749E+01 ,     0.166172982458958E-01 , 
   0.84000 ,     0.168350136398689E+01 ,    -0.333257586671000E+01 ,    -0.601568807673932E+01 ,     0.184461207471197E+01 ,     0.398152205350889E+01 ,     0.122230562627186E+02 ,    -0.393280364395988E+01 ,     0.115492267275617E+02 ,    -0.498985005639407E+01 ,    -0.561278832488608E+00 , 
   0.86000 ,    -0.119770654223139E+01 ,    -0.136551791889176E+01 ,    -0.228861084149594E+01 ,     0.852883131172730E+00 ,    -0.156055210792190E+01 ,     0.574531682344844E+01 ,    -0.235685487123253E+01 ,     0.272328679243413E+01 ,    -0.238545752393598E+01 ,    -0.124850095148503E+01 , 
   0.88000 ,    -0.375676661261588E+01 ,     0.655462116999099E+00 ,     0.103636284509382E+01 ,    -0.450252619462657E-01 ,    -0.655495010172516E+01 ,    -0.135903680776456E+00 ,    -0.698373666874317E+00 ,    -0.501206346573584E+01 ,    -0.520008921629779E-01 ,    -0.186725108032304E+01 , 
   0.90000 ,    -0.528876741159106E+01 ,     0.215620575040355E+01 ,     0.305190582766795E+01 ,    -0.613879978235516E+00 ,    -0.950785437173082E+01 ,    -0.387042639234075E+01 ,     0.634569288985458E+00 ,    -0.962192551208628E+01 ,     0.140127003151889E+01 ,    -0.226281704691867E+01 , 
   0.92000 ,    -0.538571311127479E+01 ,     0.268294339775812E+01 ,     0.327926875109644E+01 ,    -0.733092100571084E+00 ,    -0.967328617111602E+01 ,    -0.468975057691849E+01 ,     0.135179229638606E+01 ,    -0.102168787443067E+02 ,     0.171722474286679E+01 ,    -0.236063901291579E+01 , 
   0.94000 ,    -0.406379981642890E+01 ,     0.207378700902866E+01 ,     0.181995265073687E+01 ,    -0.435417598385849E+00 ,    -0.729659667860136E+01 ,    -0.282881042296119E+01 ,     0.137996000773410E+01 ,    -0.729779369870507E+01 ,     0.105825778613737E+01 ,    -0.219027999027934E+01 , 
   0.96000 ,    -0.174745847592213E+01 ,     0.519938088815684E+00 ,    -0.713009893892001E+00 ,     0.116188400257934E+00 ,    -0.345848933517179E+01 ,     0.640924261201847E+00 ,     0.873211546652659E+00 ,    -0.246767063243505E+01 ,    -0.989793217740991E-01 ,    -0.186757180327942E+01 , 
   0.98000 ,     0.878860527233053E+00 ,    -0.150346737270111E+01 ,    -0.344299538689746E+01 ,     0.699439031795431E+00 ,     0.388796680567028E+00 ,     0.427255144161057E+01 ,     0.135882272740681E+00 ,     0.224481816649539E+01 ,    -0.118414536865246E+01 ,    -0.154424755603101E+01 , 
   1.00000 ,     0.309328604162449E+01 ,    -0.340445793113125E+01 ,    -0.554725940565473E+01 ,     0.111830617162180E+01 ,     0.298008118001131E+01 ,     0.679372275711522E+01 ,    -0.505730328369298E+00 ,     0.515820017373696E+01 ,    -0.176659879620515E+01 ,    -0.134757805529362E+01 , 
   1.02000 ,     0.435301225850264E+01 ,    -0.467120494029484E+01 ,    -0.651694639613848E+01 ,     0.126743267574887E+01 ,     0.365803847969206E+01 ,     0.752390350328696E+01 ,    -0.826830000371842E+00 ,     0.549825805854941E+01 ,    -0.170257770696924E+01 ,    -0.133534402413204E+01 , 
   1.04000 ,     0.443290169710271E+01 ,    -0.502511114123895E+01 ,    -0.626949705348175E+01 ,     0.115238090809935E+01 ,     0.250617227552851E+01 ,     0.651438937224696E+01 ,    -0.773216871793022E+00 ,     0.354765800069208E+01 ,    -0.114396166823260E+01 ,    -0.148322955274436E+01 , 
   1.06000 ,     0.344874032256651E+01 ,    -0.447991284519018E+01 ,    -0.509325008176892E+01 ,     0.864179055532697E+00 ,     0.182525572726709E+00 ,     0.439532813206014E+01 ,    -0.453297990338927E+00 ,     0.371880707588866E+00 ,    -0.422042746088844E+00 ,    -0.170669338437872E+01 , 
   1.08000 ,     0.177221435319181E+01 ,    -0.329714476397367E+01 ,    -0.347350804121411E+01 ,     0.526146588743455E+00 ,    -0.243021398597123E+01 ,     0.203414626097095E+01 ,    -0.648943619416438E-01 ,    -0.271837012514864E+01 ,     0.127061916657161E+00 ,    -0.190459887717735E+01 , 
   1.10000 ,    -0.118532148683928E+00 ,    -0.186750293344830E+01 ,    -0.188851337295546E+01 ,     0.240048039332620E+00 ,    -0.458281707654827E+01 ,     0.170908665540665E+00 ,     0.204602541916992E+00 ,    -0.471818442368643E+01 ,     0.310913604740748E+00 ,    -0.200382942460003E+01 , 
   1.12000 ,    -0.179296085882364E+01 ,    -0.570286515436065E+00 ,    -0.659669706271520E+00 ,     0.544055514624202E-01 ,    -0.587724489943403E+01 ,    -0.820800759905018E+00 ,     0.258560021571242E+00 ,    -0.526706940123159E+01 ,     0.140980424288823E+00 ,    -0.198580854191079E+01 , 
   1.14000 ,    -0.297535867412226E+01 ,     0.337312812746319E+00 ,     0.990606539406338E-01 ,    -0.360958136988879E-01 ,    -0.628551212562355E+01 ,    -0.976314134105259E+00 ,     0.119122966042784E+00 ,    -0.466639187704128E+01 ,    -0.209588752733833E+00 ,    -0.188572839684661E+01 , 
   1.16000 ,    -0.357974674822894E+01 ,     0.769032476913551E+00 ,     0.439370970544672E+00 ,    -0.670477944455494E-01 ,    -0.601377088941712E+01 ,    -0.610091051631197E+00 ,    -0.103114246399548E+00 ,    -0.361677024415600E+01 ,    -0.515989858435736E+00 ,    -0.176825973831457E+01 , 
   1.18000 ,    -0.367791176077501E+01 ,     0.792559330447229E+00 ,     0.489719937231389E+00 ,    -0.736561472841635E-01 ,    -0.531965701895850E+01 ,    -0.107021367997488E+00 ,    -0.276752658517086E+00 ,    -0.283083140778366E+01 ,    -0.618152291300093E+00 ,    -0.169349130183214E+01 , 
   1.20000 ,    -0.342888223651708E+01 ,     0.566964434604632E+00 ,     0.374160322954743E+00 ,    -0.703095316917678E-01 ,    -0.438981605492622E+01 ,     0.256550238666577E+00 ,    -0.318453458469161E+00 ,    -0.270937064131527E+01 ,    -0.487472302390257E+00 ,    -0.168962423484372E+01 , 
   1.22000 ,    -0.300537506354063E+01 ,     0.266405620749271E+00 ,     0.174728716904885E+00 ,    -0.493172505669359E-01 ,    -0.332752145686794E+01 ,     0.390121388327009E+00 ,    -0.229835581913555E+00 ,    -0.321478524363399E+01 ,    -0.219249310705200E+00 ,    -0.174397229700139E+01 , 
   1.24000 ,    -0.254429089646652E+01 ,     0.193136396070502E-01 ,    -0.598268935232511E-01 ,     0.404440819279852E-02 ,    -0.222449462381473E+01 ,     0.355813280027718E+00 ,    -0.874173363570305E-01 ,    -0.396881380709648E+01 ,     0.345473769056711E-01 ,    -0.181413680907221E+01 , 
   1.26000 ,    -0.213085329076377E+01 ,    -0.120329673510464E+00 ,    -0.283792019085407E+00 ,     0.918422325817078E-01 ,    -0.124007206861614E+01 ,     0.271015577463483E+00 ,     0.548314932401974E-02 ,    -0.449620570937735E+01 ,     0.150375716541455E+00 ,    -0.185176238649104E+01 , 
   1.28000 ,    -0.180880240877357E+01 ,    -0.168328944953228E+00 ,    -0.435498187414062E+00 ,     0.192395579067980E+00 ,    -0.611587603401008E+00 ,     0.215071724841348E+00 ,    -0.220046530420619E-01 ,    -0.447951870396442E+01 ,     0.911224610717170E-01 ,    -0.182638196023868E+01 , 
   1.30000 ,    -0.159971333708740E+01 ,    -0.182499630959317E+00 ,    -0.448895505071813E+00 ,     0.265216437847332E+00 ,    -0.568992417545880E+00 ,     0.191155228182314E+00 ,    -0.168697936712712E+00 ,    -0.390278506032007E+01 ,    -0.883068594174589E-01 ,    -0.173831084108651E+01 , 
   1.32000 ,    -0.151566802050063E+01 ,    -0.226728212361822E+00 ,    -0.290201102154514E+00 ,     0.269843060828680E+00 ,    -0.119406592382455E+01 ,     0.153446879063064E+00 ,    -0.360929957376873E+00 ,    -0.302943046794073E+01 ,    -0.283182150860972E+00 ,    -0.161596724442366E+01 , 
   1.34000 ,    -0.155848567144263E+01 ,    -0.340194469485845E+00 ,     0.610122711713900E-02 ,     0.188395760680193E+00 ,    -0.231007876173182E+01 ,     0.697378349145352E-01 ,    -0.490566464100873E+00 ,    -0.224480894614671E+01 ,    -0.400445369476484E+00 ,    -0.150079164248065E+01 , 
   1.36000 ,    -0.170954470143719E+01 ,    -0.520018502347067E+00 ,     0.330998645371094E+00 ,     0.393345256781290E-01 ,    -0.348371334455220E+01 ,    -0.280197206430580E-01 ,    -0.471598208060263E+00 ,    -0.185442043606917E+01 ,    -0.404833962477121E+00 ,    -0.142824945914085E+01 , 
   1.38000 ,    -0.192096479917072E+01 ,    -0.720116324430144E+00 ,     0.537844919620224E+00 ,    -0.125764905542028E+00 ,    -0.416705833936344E+01 ,    -0.409280125763860E-01 ,    -0.286572964770742E+00 ,    -0.193966420680992E+01 ,    -0.327674760259537E+00 ,    -0.141399548458786E+01 , 
   1.40000 ,    -0.211848804484931E+01 ,    -0.864836860663755E+00 ,     0.510087395756433E+00 ,    -0.242023157266021E+00 ,    -0.393103464850226E+01 ,     0.147799166471995E+00 ,     0.533345899019954E-03 ,    -0.233447815083160E+01 ,    -0.239239218163938E+00 ,    -0.145047358986192E+01 , 
   1.42000 ,    -0.221972435743917E+01 ,    -0.873118133940979E+00 ,     0.226578486637997E+00 ,    -0.258905791554367E+00 ,    -0.268367126056933E+01 ,     0.600019269739284E+00 ,     0.271818086254012E+00 ,    -0.272217767793512E+01 ,    -0.205200787181374E+00 ,    -0.151347810703807E+01 , 
   1.44000 ,    -0.216249877767732E+01 ,    -0.686824849719894E+00 ,    -0.212313042890217E+00 ,    -0.162959876749069E+00 ,    -0.760181111942930E+00 ,     0.126880583342001E+01 ,     0.410481141331017E+00 ,    -0.279536409466262E+01 ,    -0.253796701991431E+00 ,    -0.157365269113243E+01 , 
   1.46000 ,    -0.193162802610391E+01 ,    -0.295389783909682E+00 ,    -0.617505590840840E+00 ,     0.149255798640849E-01 ,     0.117594891886319E+01 ,     0.199621916428817E+01 ,     0.357217065484731E+00 ,    -0.239865615500467E+01 ,    -0.370695336633088E+00 ,    -0.160669451684414E+01 , 
   1.48000 ,    -0.157172138499830E+01 ,     0.251434616070463E+00 ,    -0.793016988122657E+00 ,     0.211175903332105E+00 ,     0.239369266171591E+01 ,     0.256732517545509E+01 ,     0.141007549103975E+00 ,    -0.159112083361272E+01 ,    -0.520101369824217E+00 ,    -0.159829535484729E+01 , 
   1.50000 ,    -0.117874481487406E+01 ,     0.848849107187973E+00 ,    -0.629976581121952E+00 ,     0.354995987171452E+00 ,     0.240873499854256E+01 ,     0.279511680891025E+01 ,    -0.130739578384569E+00 ,    -0.609579006307936E+00 ,    -0.674648976597771E+00 ,    -0.154381567527701E+01 , 
   1.52000 ,    -0.871553686500542E+00 ,     0.136147654360837E+01 ,    -0.166371472195571E+00 ,     0.396542715206411E+00 ,     0.120951028087531E+01 ,     0.259529389707095E+01 ,    -0.318872483406121E+00 ,     0.238967011393716E+00 ,    -0.832448336122439E+00 ,    -0.144581124672836E+01 , 
   1.54000 ,    -0.752553942344075E+00 ,     0.166134811012557E+01 ,     0.420245023502716E+00 ,     0.325829427365954E+00 ,    -0.713616720693109E+00 ,     0.201609518010859E+01 ,    -0.315132684263240E+00 ,     0.700268673013479E+00 ,    -0.100932653666763E+01 ,    -0.131298562757056E+01 , 
   1.56000 ,    -0.870848760492951E+00 ,     0.166757831105724E+01 ,     0.888562099176871E+00 ,     0.174732394506132E+00 ,    -0.255838038525494E+01 ,     0.121211542740202E+01 ,    -0.924894425192046E-01 ,     0.658117851237705E+00 ,    -0.121166998864900E+01 ,    -0.116183599324636E+01 , 
   1.58000 ,    -0.120034572200744E+01 ,     0.137353070517082E+01 ,     0.104541809035259E+01 ,     0.183454603416746E-02 ,    -0.354224827742291E+01 ,     0.378839856195906E+00 ,     0.279616560442081E+00 ,     0.155323108475562E+00 ,    -0.140959948339548E+01 ,    -0.101885319334650E+01 , 
   1.60000 ,    -0.164019471325374E+01 ,     0.850586441039360E+00 ,     0.841744679791398E+00 ,    -0.133082514888394E+00 ,    -0.323146200621611E+01 ,    -0.318247998959510E+00 ,     0.662249684502241E+00 ,    -0.642875850053229E+00 ,    -0.153242235323664E+01 ,    -0.919045066848184E+00 , 
   1.62000 ,    -0.203788042297702E+01 ,     0.226012017807971E+00 ,     0.405410312166665E+00 ,    -0.194185954695639E+00 ,    -0.172199872887465E+01 ,    -0.787767129512810E+00 ,     0.904645063847984E+00 ,    -0.151343466832872E+01 ,    -0.149630413826599E+01 ,    -0.897497955877196E+00 , 
   1.64000 ,    -0.222879839003622E+01 ,    -0.357350703292506E+00 ,    -0.820811782377438E-02 ,    -0.184245896446747E+00 ,     0.407613192978314E+00 ,    -0.101546058565923E+01 ,     0.907703532200768E+00 ,    -0.223588202817379E+01 ,    -0.125416670692932E+01 ,    -0.974606447516992E+00 , 
   1.66000 ,    -0.208191322411582E+01 ,    -0.784324936777267E+00 ,    -0.128890655053264E+00 ,    -0.143126358473406E+00 ,     0.234950293789669E+01 ,    -0.103504279014857E+01 ,     0.666189064736257E+00 ,    -0.263059884044424E+01 ,    -0.841330040862698E+00 ,    -0.114050283417929E+01 , 
   1.68000 ,    -0.153972165984368E+01 ,    -0.997170855724624E+00 ,     0.201985924923517E+00 ,    -0.130790158915978E+00 ,     0.341175291010520E+01 ,    -0.891168038814601E+00 ,     0.271988019948266E+00 ,    -0.257693134197871E+01 ,    -0.387581849183061E+00 ,    -0.134717880761122E+01 , 
   1.70000 ,    -0.641978812986144E+00 ,    -0.100155589599412E+01 ,     0.948770643243872E+00 ,    -0.201287299067253E+00 ,     0.330249960074465E+01 ,    -0.618579476055337E+00 ,    -0.122429223110445E+00 ,    -0.202498612647232E+01 ,    -0.803674832180957E-01 ,    -0.151553327248848E+01 , 
   1.72000 ,     0.474033753182868E+00 ,    -0.849051509228647E+00 ,     0.188174263721904E+01 ,    -0.377482814485740E+00 ,     0.223007804629601E+01 ,    -0.247094821385326E+00 ,    -0.364567715488390E+00 ,    -0.101225431963989E+01 ,    -0.885753035849191E-01 ,    -0.155885492091236E+01 , 
   1.74000 ,     0.159897833572694E+01 ,    -0.606758888412320E+00 ,     0.266269135863654E+01 ,    -0.636145748840182E+00 ,     0.781721489807169E+00 ,     0.177016433664560E+00 ,    -0.361281614115131E+00 ,     0.317835310744390E+00 ,    -0.479375405343748E+00 ,    -0.141625524042691E+01 , 
   1.76000 ,     0.249887309267650E+01 ,    -0.329607220371580E+00 ,     0.298029771958930E+01 ,    -0.909669987947473E+00 ,    -0.356692679722807E+00 ,     0.574721502434914E+00 ,    -0.113185455407783E+00 ,     0.171287733155193E+01 ,    -0.116908753813473E+01 ,    -0.108309518102863E+01 , 
   1.78000 ,     0.297432715118507E+01 ,    -0.480652166045859E-01 ,     0.267757166975497E+01 ,    -0.110521352789187E+01 ,    -0.708575944450704E+00 ,     0.842065575865542E+00 ,     0.288516772043506E+00 ,     0.284484420552218E+01 ,    -0.193714777865176E+01 ,    -0.624090421007262E+00 , 
   1.80000 ,     0.291648635125797E+01 ,     0.225101001032363E+00 ,     0.181719910415252E+01 ,    -0.113603092245273E+01 ,    -0.203758073199348E+00 ,     0.885832415437655E+00 ,     0.699684306142530E+00 ,     0.338794062965249E+01 ,    -0.250424279796863E+01 ,    -0.160065261413703E+00 , 
   1.82000 ,     0.234294323392333E+01 ,     0.476127776734348E+00 ,     0.657999164273950E+00 ,    -0.955010632488786E+00 ,     0.818046557518051E+00 ,     0.671363542079360E+00 ,     0.978744220750334E+00 ,     0.312502185658501E+01 ,    -0.264456409839637E+01 ,     0.170296065937900E+00 , 
   1.84000 ,     0.140026496870890E+01 ,     0.673473373622816E+00 ,    -0.445899005353644E+00 ,    -0.578509979726019E+00 ,     0.178939831852557E+01 ,     0.255360139831936E+00 ,     0.103747273635329E+01 ,     0.204412254963948E+01 ,    -0.228332010943885E+01 ,     0.261091556459840E+00 , 
   1.86000 ,     0.328463241150433E+00 ,     0.765922195799976E+00 ,    -0.117935484881732E+01 ,    -0.905099850912490E-01 ,     0.219142013202280E+01 ,    -0.219634994191276E+00 ,     0.867985867648643E+00 ,     0.379478290368762E+00 ,    -0.153424989134241E+01 ,     0.826059691357263E-01 , 
   1.88000 ,    -0.605257601961739E+00 ,     0.700219246671632E+00 ,    -0.137807171422406E+01 ,     0.377138509572766E+00 ,     0.179436009021274E+01 ,    -0.574136847984552E+00 ,     0.537670977846850E+00 ,    -0.143332036520839E+01 ,    -0.657373230302847E+00 ,    -0.301251185435469E+00 , 
   1.90000 ,    -0.118468322399429E+01 ,     0.451299386227036E+00 ,    -0.107442223117183E+01 ,     0.684402580805944E+00 ,     0.754830934937024E+00 ,    -0.665771045670233E+00 ,     0.156918031549749E+00 ,    -0.288496633589904E+01 ,     0.467722973623001E-01 ,    -0.750977226194254E+00 , 
   1.92000 ,    -0.130961070176799E+01 ,     0.494204303229445E-01 ,    -0.463784127345755E+00 ,     0.730655057389165E+00 ,    -0.467853231192531E+00 ,    -0.454603584964250E+00 ,    -0.165499011949075E+00 ,    -0.356248575748614E+01 ,     0.360555199418060E+00 ,    -0.110027361144684E+01 , 
   1.94000 ,    -0.102481750891907E+01 ,    -0.412488141281158E+00 ,     0.188252454299789E+00 ,     0.493360098914989E+00 ,    -0.133010914548691E+01 ,    -0.270069546154132E-01 ,    -0.361350793009841E+00 ,    -0.329789275178975E+01 ,     0.235640599352208E+00 ,    -0.121756489280943E+01 , 
   1.96000 ,    -0.501137541917220E+00 ,    -0.800019065547118E+00 ,     0.654757599159066E+00 ,     0.420876771315554E-01 ,    -0.145243400480823E+01 ,     0.436301762418985E+00 ,    -0.422307760782761E+00 ,    -0.223456211906102E+01 ,    -0.195768148486643E+00 ,    -0.105561600963090E+01 , 
   1.98000 ,     0.266044598297966E-01 ,    -0.982309771152269E+00 ,     0.826729131781845E+00 ,    -0.480452586391180E+00 ,    -0.784475573088259E+00 ,     0.735583352445917E+00 ,    -0.394871436400542E+00 ,    -0.780398965909468E+00 ,    -0.688444367012145E+00 ,    -0.668124852678777E+00 , 
   2.00000 ,     0.343944381763564E+00 ,    -0.883607625304602E+00 ,     0.733963430209787E+00 ,    -0.906760516433270E+00 ,     0.383212537932246E+00 ,     0.736612377304569E+00 ,    -0.355806248890216E+00 ,     0.538061728191841E+00 ,    -0.997782140821512E+00 ,    -0.184875417660891E+00 , 
   2.02000 ,     0.333396174746867E+00 ,    -0.518814212948548E+00 ,     0.506166356994850E+00 ,    -0.110656943858104E+01 ,     0.155842954769398E+01 ,     0.425090181980686E+00 ,    -0.379599746723422E+00 ,     0.126574750489745E+01 ,    -0.986155357250447E+00 ,     0.245948793410593E+00 , 
   2.04000 ,     0.152268843121714E-01 ,     0.440026567571466E-02 ,     0.298120072543339E+00 ,    -0.103956677369722E+01 ,     0.226809144279396E+01 ,    -0.940581876248204E-01 ,    -0.510781628563214E+00 ,     0.117996886912023E+01 ,    -0.673101988954375E+00 ,     0.525374436979008E+00 , 
   2.06000 ,    -0.462878085162858E+00 ,     0.520553091931643E+00 ,     0.215063398756557E+00 ,    -0.777117999857692E+00 ,     0.225885898540255E+01 ,    -0.650623907778392E+00 ,    -0.750215915601168E+00 ,     0.360792307449780E+00 ,    -0.208041962246494E+00 ,     0.652821855310968E+00 , 
   2.08000 ,    -0.883412220772407E+00 ,     0.865720761978622E+00 ,     0.270020513655626E+00 ,    -0.481658070432510E+00 ,     0.159116353853866E+01 ,    -0.108855540137368E+01 ,    -0.105797910655587E+01 ,    -0.853317000360807E+00 ,     0.218376956066406E+00 ,     0.734667970878850E+00 , 
   2.10000 ,    -0.104210582173302E+01 ,     0.937394393572005E+00 ,     0.387413714577620E+00 ,    -0.348482743556160E+00 ,     0.592737105602128E+00 ,    -0.133144802340815E+01 ,    -0.136912868553652E+01 ,    -0.200261125541899E+01 ,     0.478974784125898E+00 ,     0.945688774542499E+00 , 
   2.12000 ,    -0.825032697624503E+00 ,     0.730038934043393E+00 ,     0.445923579343965E+00 ,    -0.530231609046469E+00 ,    -0.298353293176139E+00 ,    -0.140295358498697E+01 ,    -0.161493529981448E+01 ,    -0.267857188898172E+01 ,     0.578316522012647E+00 ,     0.145602758119285E+01 , 
   2.14000 ,    -0.250991075804464E+00 ,     0.331794788551026E+00 ,     0.337866017213498E+00 ,    -0.107278157714841E+01 ,    -0.725250066397761E+00 ,    -0.139493826363129E+01 ,    -0.174190765852748E+01 ,    -0.266416934024002E+01 ,     0.650373340983018E+00 ,     0.235122058045039E+01 , 
   2.16000 ,     0.535807637315893E+00 ,    -0.115476676695925E+00 ,     0.183071255965845E-01 ,    -0.188844555839983E+01 ,    -0.553596908095808E+00 ,    -0.140335498012766E+01 ,    -0.172350352657901E+01 ,    -0.199190502927463E+01 ,     0.886115454174558E+00 ,     0.357724009593798E+01 , 
