 Q (1/Ang),Li-Li,Li-Ta,Li-O ,Li-Cl,Ta-Ta,Ta-O ,Ta-Cl,O-O  ,O-Cl ,Cl-Cl
   0.61000 ,     0.305082322019166E+00 ,    -0.331300021579712E+01 ,    -0.540610349551994E+01 ,     0.162111678238469E+01 ,     0.160969707963962E+01 ,     0.803665104309444E+01 ,    -0.270184707773134E+01 ,     0.388576604894116E+01 ,    -0.307878312574049E+01 ,    -0.116162161566913E+01 , 
   0.62000 ,     0.131955395982791E+00 ,    -0.439694013113193E+01 ,    -0.622357190936614E+01 ,     0.195456304811159E+01 ,     0.195142543659173E+01 ,     0.869840172795219E+01 ,    -0.287588827063991E+01 ,     0.463158673821305E+01 ,    -0.341118809926021E+01 ,    -0.116312932071204E+01 , 
   0.63000 ,    -0.817014402877062E-01 ,    -0.524000806584485E+01 ,    -0.673859117717194E+01 ,     0.216827986577904E+01 ,     0.190585835631508E+01 ,     0.889206945382060E+01 ,    -0.292457088550549E+01 ,     0.491564147229825E+01 ,    -0.354653475654326E+01 ,    -0.117966621578481E+01 , 
   0.64000 ,    -0.262136369558196E+00 ,    -0.581939975553996E+01 ,    -0.697490511946449E+01 ,     0.226735916530182E+01 ,     0.156806472613836E+01 ,     0.870315528910422E+01 ,    -0.287418891561717E+01 ,     0.482906704485495E+01 ,    -0.350953512646817E+01 ,    -0.119680566689734E+01 , 
   0.65000 ,    -0.335474650452827E+00 ,    -0.615120031512962E+01 ,    -0.699816329346754E+01 ,     0.227501485512137E+01 ,     0.108081935636789E+01 ,     0.827890295837922E+01 ,    -0.276666593308912E+01 ,     0.452431002533540E+01 ,    -0.335167264791172E+01 ,    -0.119912873247653E+01 , 
   0.66000 ,    -0.235794092433297E+00 ,    -0.628696111833150E+01 ,    -0.690697325118073E+01 ,     0.222914519419554E+01 ,     0.618637291831571E+00 ,     0.781068406140874E+01 ,    -0.265478635322894E+01 ,     0.419701142547693E+01 ,    -0.314477576001023E+01 ,    -0.117195725407122E+01 , 
   0.67000 ,     0.874502812857210E-01 ,    -0.630566615676104E+01 ,    -0.681950540214424E+01 ,     0.217688248278630E+01 ,     0.367287057245861E+00 ,     0.751021519954971E+01 ,    -0.259591158783894E+01 ,     0.406178135045725E+01 ,    -0.297178897383034E+01 ,    -0.110303430177861E+01 , 
   0.68000 ,     0.663379910804708E+00 ,    -0.630213581441290E+01 ,    -0.685730232768640E+01 ,     0.216783719357023E+01 ,     0.501052328865180E+00 ,     0.758238755196753E+01 ,    -0.264487556273115E+01 ,     0.432465041325870E+01 ,    -0.291585626424884E+01 ,    -0.983981743109076E+00 , 
   0.69000 ,     0.149561830669753E+01 ,    -0.637335565137385E+01 ,    -0.712830560176951E+01 ,     0.224691107473003E+01 ,     0.116033057417687E+01 ,     0.819794573705264E+01 ,    -0.284686682172659E+01 ,     0.515544050806927E+01 ,    -0.304905401987946E+01 ,    -0.811388393700835E+00 , 
   0.70000 ,     0.256059499888171E+01 ,    -0.660446984894583E+01 ,    -0.771122605793730E+01 ,     0.244760943023023E+01 ,     0.243218098003202E+01 ,     0.946932320575035E+01 ,    -0.323112561393964E+01 ,     0.666337260539522E+01 ,    -0.342216956091276E+01 ,    -0.587419931298027E+00 , 
   0.71000 ,     0.380841203210563E+01 ,    -0.705621405862675E+01 ,    -0.864323402744763E+01 ,     0.278672045231891E+01 ,     0.433615583928027E+01 ,     0.114326154377840E+02 ,    -0.380621026706989E+01 ,     0.887891111634350E+01 ,    -0.405680886333601E+01 ,    -0.319889488417824E+00 , 
   0.72000 ,     0.516622072720151E+01 ,    -0.775537816123346E+01 ,    -0.991255278364972E+01 ,     0.326105780353050E+01 ,     0.681719801790641E+01 ,     0.140379871306644E+02 ,    -0.455742512470080E+01 ,     0.117441674788317E+02 ,    -0.494084714753252E+01 ,    -0.217806979265619E-01 , 
   0.73000 ,     0.654382703887702E+01 ,    -0.868951049775760E+01 ,    -0.114569496655481E+02 ,     0.384670394670657E+01 ,     0.974662275185751E+01 ,     0.171498458610954E+02 ,    -0.544676995536476E+01 ,     0.151132271595909E+02 ,    -0.602784122955152E+01 ,     0.289732293692701E+00 , 
   0.74000 ,     0.784104169545319E+01 ,    -0.980654972313890E+01 ,    -0.131684073956840E+02 ,     0.450087904071819E+01 ,     0.129313105107056E+02 ,     0.205569862197658E+02 ,    -0.641549386896276E+01 ,     0.187626351193439E+02 ,    -0.724055099776276E+01 ,     0.594675785460377E+00 , 
   0.75000 ,     0.895613366146045E+01 ,    -0.110194642147837E+02 ,    -0.149035100883956E+02 ,     0.516623303920090E+01 ,     0.161303199188993E+02 ,     0.239917486186825E+02 ,    -0.738904654576961E+01 ,     0.224111063261815E+02 ,    -0.847822628249006E+01 ,     0.871948469085357E+00 , 
   0.76000 ,     0.979464535377347E+01 ,    -0.122153667432491E+02 ,    -0.164983855704051E+02 ,     0.577705785168554E+01 ,     0.190772901808671E+02 ,     0.271561827869279E+02 ,    -0.828394885738550E+01 ,     0.257464564047675E+02 ,    -0.962686411187466E+01 ,     0.110111944616596E+01 , 
   0.77000 ,     0.102777933417382E+02 ,    -0.132680285573528E+02 ,    -0.177864919729189E+02 ,     0.626667923511826E+01 ,     0.215063369780935E+02 ,     0.297523814383436E+02 ,    -0.901588453436679E+01 ,     0.284568980386993E+02 ,    -0.105712841786922E+02 ,     0.126418748353992E+01 , 
   0.78000 ,     0.103497112051520E+02 ,    -0.140523075626451E+02 ,    -0.186171887794457E+02 ,     0.657514334225334E+01 ,     0.231787305935569E+02 ,     0.315136511001713E+02 ,    -0.950816959675783E+01 ,     0.302633204066137E+02 ,    -0.112076498952276E+02 ,     0.134714232464811E+01 , 
   0.79000 ,     0.998288837592145E+01 ,    -0.144587781642033E+02 ,    -0.188729318798993E+02 ,     0.665627760673756E+01 ,     0.239075278214652E+02 ,     0.322330720783523E+02 ,    -0.969970349037446E+01 ,     0.309490232871638E+02 ,    -0.114550045429766E+02 ,     0.134118914914818E+01 , 
   0.80000 ,     0.918131145400140E+01 ,    -0.144068311009939E+02 ,    -0.184830896738482E+02 ,     0.648328315039459E+01 ,     0.235775238864220E+02 ,     0.317862799715858E+02 ,    -0.955155152977191E+01 ,     0.303836314365243E+02 ,    -0.112645028349415E+02 ,     0.124352989428611E+01 , 
   0.81000 ,     0.798100950236426E+01 ,    -0.138547001507664E+02 ,    -0.174327725072082E+02 ,     0.605219541019339E+01 ,     0.221583755745502E+02 ,     0.301459425006660E+02 ,    -0.905144749031883E+01 ,     0.285385389451275E+02 ,    -0.106252834978650E+02 ,     0.105763676713265E+01 , 
   0.82000 ,     0.644792566535144E+01 ,    -0.128052436809742E+02 ,    -0.157656517379322E+02 ,     0.538280798826048E+01 ,     0.197094677276663E+02 ,     0.273863312004187E+02 ,    -0.821572263386324E+01 ,     0.254921553564198E+02 ,    -0.956631566478752E+01 ,     0.792999812764636E+00 , 
   0.83000 ,     0.467326557160907E+01 ,    -0.113068156874101E+02 ,    -0.135804461567563E+02 ,     0.451695921973888E+01 ,     0.163759714225184E+02 ,     0.236774887698065E+02 ,    -0.708843896419531E+01 ,     0.214243392539361E+02 ,    -0.815401411478071E+01 ,     0.464377469756195E+00 , 
   0.84000 ,     0.276668927425248E+01 ,    -0.944914055285773E+01 ,    -0.110214875180707E+02 ,     0.351439382002986E+01 ,     0.123764757843977E+02 ,     0.192696414048274E+02 ,    -0.573779999045142E+01 ,     0.166005833379673E+02 ,    -0.648590044753284E+01 ,     0.906223514157063E-01 , 
   0.85000 ,     0.847899792901568E+00 ,    -0.735468782430068E+01 ,    -0.826445572014207E+01 ,     0.244669497622775E+01 ,     0.798346295528162E+01 ,     0.144695691800002E+02 ,    -0.425019910484612E+01 ,     0.113476239455757E+02 ,    -0.468103220852747E+01 ,    -0.306809761116866E+00 , 
   0.86000 ,    -0.962678115752145E+00 ,    -0.516655828009506E+01 ,    -0.549891754110925E+01 ,     0.139000146527648E+01 ,     0.349863981731595E+01 ,     0.961150612679682E+01 ,    -0.272251241297883E+01 ,     0.602306301316900E+01 ,    -0.286827805753963E+01 ,    -0.705534523771931E+00 , 
   0.87000 ,    -0.255335263923111E+01 ,    -0.303428017141705E+01 ,    -0.290964791133572E+01 ,     0.417354331105904E+00 ,    -0.774339691593867E+00 ,     0.502570035348264E+01 ,    -0.125342276690167E+01 ,     0.982210717729187E+00 ,    -0.117374390272151E+01 ,    -0.108395131258145E+01 , 
   0.88000 ,    -0.382995935673348E+01 ,    -0.109913094563841E+01 ,    -0.658821293038321E+00 ,    -0.408455712227862E+00 ,    -0.455698581005187E+01 ,     0.100796494269822E+01 ,     0.653441966856420E-01 ,    -0.345438351131949E+01 ,     0.291271896793251E+00 ,    -0.142284775472730E+01 , 
   0.89000 ,    -0.472325185210507E+01 ,     0.519377402639526E+00 ,     0.112897638394305E+01 ,    -0.104074676169731E+01 ,    -0.762020063659093E+01 ,    -0.220662348443691E+01 ,     0.115699231779748E+01 ,    -0.702936914578758E+01 ,     0.144050238315360E+01 ,    -0.170676432687615E+01 , 
   0.90000 ,    -0.519425894468119E+01 ,     0.173438062866583E+01 ,     0.237732719820559E+01 ,    -0.145288716607874E+01 ,    -0.980325341905359E+01 ,    -0.446324216505236E+01 ,     0.196605068060070E+01 ,    -0.957014906077715E+01 ,     0.222005543219880E+01 ,    -0.192501127273848E+01 , 
   0.91000 ,    -0.523714808436366E+01 ,     0.249878074193084E+01 ,     0.306310468210235E+01 ,    -0.163993733124704E+01 ,    -0.110257290098731E+02 ,    -0.569821943275262E+01 ,     0.246258506237870E+01 ,    -0.110014902861534E+02 ,     0.261216560458751E+01 ,    -0.207226319828311E+01 , 
   0.92000 ,    -0.487934483024097E+01 ,     0.280793040129453E+01 ,     0.321574488096557E+01 ,    -0.161788863617261E+01 ,    -0.112914457092069E+02 ,    -0.594045808823074E+01 ,     0.264385565755145E+01 ,    -0.113481320910649E+02 ,     0.263506415950978E+01 ,    -0.214869529796210E+01 , 
   0.93000 ,    -0.417889241701841E+01 ,     0.269773997289333E+01 ,     0.291095058659690E+01 ,    -0.142067967920539E+01 ,    -0.106841975931565E+02 ,    -0.530357966844227E+01 ,     0.253332448788169E+01 ,    -0.107274258128450E+02 ,     0.233911957099969E+01 ,    -0.215966569225474E+01 , 
   0.94000 ,    -0.321927322945389E+01 ,     0.223859267674546E+01 ,     0.225974526217806E+01 ,    -0.109542318840682E+01 ,    -0.935602764989649E+01 ,    -0.396997835171033E+01 ,     0.217719279215235E+01 ,    -0.933310212749395E+01 ,     0.179981296284674E+01 ,    -0.211498721243817E+01 , 
   0.95000 ,    -0.210213481225540E+01 ,     0.152592051003283E+01 ,     0.139429922883988E+01 ,    -0.696469845822479E+00 ,    -0.750948894669060E+01 ,    -0.216880186596188E+01 ,     0.163889947679368E+01 ,    -0.741217311421394E+01 ,     0.110844720094833E+01 ,    -0.202786581685300E+01 , 
   0.96000 ,    -0.938547136465543E+00 ,     0.668645596310806E+00 ,     0.452274552586350E+00 ,    -0.279046389068301E+00 ,    -0.537592253356363E+01 ,    -0.150451631618783E+00 ,     0.992209796048633E+00 ,    -0.523764087282275E+01 ,     0.361708233656483E+00 ,    -0.191360887444741E+01 , 
   0.97000 ,     0.160451666480403E+00 ,    -0.223110268553668E+00 ,    -0.438457244500447E+00 ,     0.106776241114490E+00 ,    -0.319211594219556E+01 ,     0.183954086435554E+01 ,     0.313648663805075E+00 ,    -0.308003469274781E+01 ,    -0.348719424687971E+00 ,    -0.178822278397982E+01 , 
   0.98000 ,     0.109319947295840E+01 ,    -0.104961969969373E+01 ,    -0.117298609692062E+01 ,     0.421102383715476E+00 ,    -0.117777606738091E+01 ,     0.358446844800073E+01 ,    -0.324926209982954E+00 ,    -0.118080551667135E+01 ,    -0.945339601413675E+00 ,    -0.166702470423620E+01 , 
   0.99000 ,     0.177583103194233E+01 ,    -0.173116401679791E+01 ,    -0.167900308608699E+01 ,     0.637689557632639E+00 ,     0.483943479970369E+00 ,     0.491581310244141E+01 ,    -0.862861753675466E+00 ,     0.269719721030911E+00 ,    -0.137187862298825E+01 ,    -0.156338742584854E+01 , 
   1.00000 ,     0.214904386176696E+01 ,    -0.221467613671806E+01 ,    -0.192196664528397E+01 ,     0.745566675894091E+00 ,     0.166104679390650E+01 ,     0.572622746348248E+01 ,    -0.125573221715926E+01 ,     0.114773225396943E+01 ,    -0.159750286793631E+01 ,    -0.148772045372769E+01 , 
   1.01000 ,     0.218262571896002E+01 ,    -0.247681905489470E+01 ,    -0.190542705021547E+01 ,     0.748715418817088E+00 ,     0.228122114472647E+01 ,     0.597513708251725E+01 ,    -0.147840857607191E+01 ,     0.140340931017870E+01 ,    -0.161791180190698E+01 ,    -0.144676588716246E+01 , 
   1.02000 ,     0.187736226869583E+01 ,    -0.252336029587699E+01 ,    -0.166673891986108E+01 ,     0.663977463474439E+00 ,     0.233377879720982E+01 ,     0.568683803531066E+01 ,    -0.152596281321940E+01 ,     0.106010373515998E+01 ,    -0.145337448415365E+01 ,    -0.144325707132568E+01 , 
   1.03000 ,     0.126418147972179E+01 ,    -0.238515385788695E+01 ,    -0.126893982306660E+01 ,     0.517559283263768E+00 ,     0.186523701983788E+01 ,     0.494180419925140E+01 ,    -0.141243548217785E+01 ,     0.205824474489843E+00 ,    -0.114412794442611E+01 ,    -0.147595410861360E+01 , 
   1.04000 ,     0.400643158369373E+00 ,    -0.211143516024459E+01 ,    -0.790006449052823E+00 ,     0.340659568290078E+00 ,     0.969423710638772E+00 ,     0.386263232371662E+01 ,    -0.116772182311973E+01 ,    -0.102160800476913E+01 ,    -0.743840071732179E+00 ,    -0.154003623424244E+01 , 
   1.05000 ,    -0.634875602241706E+00 ,    -0.176142522762689E+01 ,    -0.310968657220237E+00 ,     0.164825004946808E+00 ,    -0.226470551030304E+00 ,     0.259656462979037E+01 ,    -0.833020671234170E+00 ,    -0.245372586464522E+01 ,    -0.312026617814283E+00 ,    -0.162779979638680E+01 , 
   1.06000 ,    -0.175073845991874E+01 ,    -0.139539595397505E+01 ,     0.955617940989317E-01 ,     0.176409873029007E-01 ,    -0.157812522564546E+01 ,     0.129678907836026E+01 ,    -0.455422091135031E+00 ,    -0.391252622730920E+01 ,     0.936165022366917E-01 ,    -0.172958484156336E+01 , 
   1.07000 ,    -0.285063369143096E+01 ,    -0.106635467418433E+01 ,     0.375010270280438E+00 ,    -0.807120295044257E-01 ,    -0.294070565931116E+01 ,     0.104709514838025E+00 ,    -0.822718535096197E-01 ,    -0.523107979238076E+01 ,     0.424051582461295E+00 ,    -0.183483525336163E+01 , 
   1.08000 ,    -0.384237731622844E+01 ,    -0.813368287330627E+00 ,     0.497462434394910E+00 ,    -0.119645605881164E+00 ,    -0.418404654187993E+01 ,    -0.864882957701023E+00 ,     0.244060401425167E+00 ,    -0.627138439784880E+01 ,     0.644148767042216E+00 ,    -0.193318846774915E+01 , 
   1.09000 ,    -0.464611702418758E+01 ,    -0.657287456552024E+00 ,     0.460574613192104E+00 ,    -0.988861474483248E-01 ,    -0.520487115662613E+01 ,    -0.153427517768734E+01 ,     0.490462699548863E+00 ,    -0.693765709879988E+01 ,     0.735825724591196E+00 ,    -0.201549159418428E+01 , 
   1.10000 ,    -0.520118502503518E+01 ,    -0.599287014936376E+00 ,     0.288556312291308E+00 ,    -0.277272736624034E-01 ,    -0.593495273639550E+01 ,    -0.186808179961336E+01 ,     0.636002428871571E+00 ,    -0.718388423161878E+01 ,     0.698844680040174E+00 ,    -0.207465103111579E+01 , 
   1.11000 ,    -0.547098658710773E+01 ,    -0.622256048540180E+00 ,     0.275218464835215E-01 ,     0.770014805975721E-01 ,    -0.634465801349587E+01 ,    -0.187309888337512E+01 ,     0.673254515557812E+00 ,    -0.701517429896532E+01 ,     0.549335166419578E+00 ,    -0.210624125228140E+01 , 
   1.12000 ,    -0.544550814653066E+01 ,    -0.694699888215808E+00 ,    -0.262034490289289E+00 ,     0.193902884942303E+00 ,    -0.644187554993814E+01 ,    -0.159322829431675E+01 ,     0.607995326073974E+00 ,    -0.648319412842935E+01 ,     0.316386604233801E+00 ,    -0.210882349153393E+01 , 
   1.13000 ,    -0.514126485981258E+01 ,    -0.776503040080324E+00 ,    -0.514538417978653E+00 ,     0.300462949699254E+00 ,    -0.626685588584914E+01 ,    -0.110048894898428E+01 ,     0.457408804550719E+00 ,    -0.567662856438420E+01 ,     0.372723416174418E-01 ,    -0.208395413586012E+01 , 
   1.14000 ,    -0.459875872440019E+01 ,    -0.825684708606327E+00 ,    -0.669113874312527E+00 ,     0.376487333432191E+00 ,    -0.588391817853940E+01 ,    -0.483520718632182E+00 ,     0.247111860738789E+00 ,    -0.470811510236479E+01 ,    -0.247998068434530E+00 ,    -0.203589297108411E+01 , 
   1.15000 ,    -0.387775964411241E+01 ,    -0.805181475956761E+00 ,    -0.678518559600931E+00 ,     0.407050479017044E+00 ,    -0.537126464089144E+01 ,     0.164819916761958E+00 ,     0.742268668291180E-02 ,    -0.369941577908715E+01 ,    -0.502061541124322E+00 ,    -0.197105014458787E+01 , 
   1.16000 ,    -0.305092877877736E+01 ,    -0.688723329785998E+00 ,    -0.516062101934871E+00 ,     0.384570979211563E+00 ,    -0.481026467844404E+01 ,     0.759187796158498E+00 ,    -0.230642768546779E+00 ,    -0.276667409794758E+01 ,    -0.694837498008472E+00 ,    -0.189723512048336E+01 , 
   1.17000 ,    -0.219645541242436E+01 ,    -0.465021382979883E+00 ,    -0.179625236050274E+00 ,     0.309760979380970E+00 ,    -0.427552130809238E+01 ,     0.123142311083214E+01 ,    -0.439158880148912E+00 ,    -0.200746774431325E+01 ,    -0.806874270302557E+00 ,    -0.182278873554868E+01 , 
   1.18000 ,    -0.139046034338445E+01 ,    -0.139734988016200E+00 ,     0.307702636147289E+00 ,     0.191360278651749E+00 ,    -0.382682994667067E+01 ,     0.153715616159225E+01 ,    -0.596430413638652E+00 ,    -0.149103767203833E+01 ,    -0.831062858926068E+00 ,    -0.175568908670433E+01 , 
   1.19000 ,    -0.699922721680655E+00 ,     0.265002535821560E+00 ,     0.900398787654003E+00 ,     0.447345779960164E-01 ,    -0.350381824471517E+01 ,     0.165878958448084E+01 ,    -0.689154278070802E+00 ,    -0.125260171504993E+01 ,    -0.772607665140815E+00 ,    -0.170272255349740E+01 , 
   1.20000 ,    -0.176813796490425E+00 ,     0.713388683850861E+00 ,     0.153628180057394E+01 ,    -0.110430601031820E+00 ,    -0.332366204896326E+01 ,     0.160480283048659E+01 ,    -0.713408154131754E+00 ,    -0.129211139180084E+01 ,    -0.647377430619185E+00 ,    -0.166880281784210E+01 , 
   1.21000 ,     0.146021197367825E+00 ,     0.116066781047812E+01 ,     0.214449004671438E+01 ,    -0.252993138645408E+00 ,    -0.328185968230533E+01 ,     0.140579280917338E+01 ,    -0.674422301226329E+00 ,    -0.157725487897843E+01 ,    -0.478963960039561E+00 ,    -0.165650419913630E+01 , 
   1.22000 ,     0.256886943899316E+00 ,     0.155909341047021E+01 ,     0.265459707346084E+01 ,    -0.363362483537722E+00 ,    -0.335566673918360E+01 ,     0.110804747217489E+01 ,    -0.585238988158434E+00 ,    -0.205001481679806E+01 ,    -0.294926140355051E+00 ,    -0.166585267766613E+01 , 
   1.23000 ,     0.165048389710480E+00 ,     0.186431866076346E+01 ,     0.300566798389660E+01 ,    -0.426233289435302E+00 ,    -0.350949163733118E+01 ,     0.765702714287411E+00 ,    -0.464491760726826E+00 ,    -0.263571288705337E+01 ,    -0.122775447081829E+00 ,    -0.169439096330800E+01 , 
   1.24000 ,    -0.101558105840413E+00 ,     0.204135469280578E+01 ,     0.315408781271847E+01 ,    -0.432674679265688E+00 ,    -0.370136105625976E+01 ,     0.432633321709895E+00 ,    -0.333629975926441E+00 ,    -0.325325252156393E+01 ,     0.137402433382116E-01 ,    -0.173750561276240E+01 , 
   1.25000 ,    -0.500382795862026E+00 ,     0.206930686493466E+01 ,     0.307916895217543E+01 ,    -0.381303458867609E+00 ,    -0.388950115786110E+01 ,     0.155172858973422E+00 ,    -0.213963272318209E+00 ,    -0.382522371625615E+01 ,     0.975713529742978E-01 ,    -0.178897737305268E+01 , 
   1.26000 ,    -0.979584975170297E+00 ,     0.194427178182050E+01 ,     0.278584433163014E+01 ,    -0.278401689502982E+00 ,    -0.403814503115332E+01 ,    -0.334373048746125E-01 ,    -0.123902155520764E+00 ,    -0.428665437069269E+01 ,     0.120171110089592E+00 ,    -0.184169334502348E+01 , 
   1.27000 ,    -0.148399928175766E+01 ,     0.168002749451397E+01 ,     0.230413560470641E+01 ,    -0.136986315590229E+00 ,    -0.412185278544077E+01 ,    -0.116268896178014E+00 ,    -0.767267748298479E-01 ,    -0.459145491948309E+01 ,     0.819955687420599E-01 ,    -0.188844350341353E+01 , 
   1.28000 ,    -0.196107996037258E+01 ,     0.130644237091192E+01 ,     0.168550068844689E+01 ,     0.250192021057595E-01 ,    -0.412788841455118E+01 ,    -0.933546032587540E-01 ,    -0.791337360128432E-01 ,    -0.471596515870830E+01 ,    -0.828616073067415E-02 ,    -0.192271620166651E+01 , 
