 Q (1/Ang),Li-Li,Li-Ta,Li-O ,Li-Cl,Ta-Ta,Ta-O ,Ta-Cl,O-O  ,O-Cl ,Cl-Cl
   0.60000 ,    -0.138084031035683E+01 ,    -0.101737406294164E+01 ,    -0.205616136165821E+01 ,     0.825696168245875E+00 ,    -0.162295553261662E+01 ,     0.501242179421023E+01 ,    -0.159719882577422E+01 ,     0.115784837877071E+01 ,    -0.212856735340077E+01 ,    -0.128549521364839E+01 , 
   0.62000 ,    -0.869144041250636E+00 ,    -0.312242120487918E+01 ,    -0.369244909604324E+01 ,     0.158199394326587E+01 ,     0.129207009280957E+01 ,     0.717867201716597E+01 ,    -0.266056881580371E+01 ,     0.266867095496984E+01 ,    -0.321105054301426E+01 ,    -0.882193779935936E+00 , 
   0.64000 ,    -0.712442675864576E+00 ,    -0.476299649045353E+01 ,    -0.465450422945822E+01 ,     0.209783121569168E+01 ,     0.262411956869634E+01 ,     0.792711790245497E+01 ,    -0.336456754358489E+01 ,     0.258366712608352E+01 ,    -0.361854246468690E+01 ,    -0.631050984641450E+00 , 
   0.66000 ,    -0.689413075289540E+00 ,    -0.561268839188554E+01 ,    -0.498468785191939E+01 ,     0.231891379462742E+01 ,     0.240983522552492E+01 ,     0.759465882785180E+01 ,    -0.363711385624252E+01 ,     0.169458680881638E+01 ,    -0.345679660060071E+01 ,    -0.530897767404825E+00 , 
   0.68000 ,    -0.462978972840972E+00 ,    -0.569871897525073E+01 ,    -0.508376001840286E+01 ,     0.233404580238413E+01 ,     0.146792914894708E+01 ,     0.712949498663332E+01 ,    -0.360631192232443E+01 ,     0.139021738084629E+01 ,    -0.314206668730954E+01 ,    -0.508427156874131E+00 , 
   0.70000 ,     0.260572330171827E+00 ,    -0.534197584494071E+01 ,    -0.548120535550157E+01 ,     0.231228596708035E+01 ,     0.962184296782655E+00 ,     0.760839706758069E+01 ,    -0.352545920275155E+01 ,     0.298222875146258E+01 ,    -0.318150220850219E+01 ,    -0.460855438417342E+00 , 
   0.72000 ,     0.157064405469413E+01 ,    -0.496817031246407E+01 ,    -0.653172121389999E+01 ,     0.240417909656589E+01 ,     0.179125260579497E+01 ,     0.966816619712074E+01 ,    -0.363972274488234E+01 ,     0.700747289406500E+01 ,    -0.390307292787060E+01 ,    -0.313046533023853E+00 , 
   0.74000 ,     0.326355086159079E+01 ,    -0.488440721479926E+01 ,    -0.818721993413947E+01 ,     0.265673782531226E+01 ,     0.410061984297631E+01 ,     0.131217978862721E+02 ,    -0.405679403539447E+01 ,     0.128367279038539E+02 ,    -0.526640918513451E+01 ,    -0.616128649698785E-01 , 
   0.76000 ,     0.487413241506825E+01 ,    -0.512700949567329E+01 ,    -0.995972512934977E+01 ,     0.298345690010417E+01 ,     0.715350553848870E+01 ,     0.169480879418388E+02 ,    -0.468192492023609E+01 ,     0.187923475795835E+02 ,    -0.684756852356596E+01 ,     0.215552426597019E+00 , 
   0.78000 ,     0.582684994156546E+01 ,    -0.544924294454981E+01 ,    -0.111015834871424E+02 ,     0.320303898234054E+01 ,     0.962755465100319E+01 ,     0.196733843991949E+02 ,    -0.524833209144457E+01 ,     0.227527233539235E+02 ,    -0.800844616981650E+01 ,     0.389815430803527E+00 , 
   0.80000 ,     0.565359032768871E+01 ,    -0.545070369740204E+01 ,    -0.109275346686291E+02 ,     0.312741794076067E+01 ,     0.102043944784418E+02 ,     0.199848470658022E+02 ,    -0.543061603115536E+01 ,     0.230011380362013E+02 ,    -0.817479025238140E+01 ,     0.339245494190043E+00 , 
   0.82000 ,     0.419339859596290E+01 ,    -0.478512737641415E+01 ,    -0.913591193545428E+01 ,     0.265678996218784E+01 ,     0.818319520761496E+01 ,     0.173081545016127E+02 ,    -0.499127586779472E+01 ,     0.189605025132918E+02 ,    -0.709633740505595E+01 ,     0.713140442128283E-02 , 
   0.84000 ,     0.169177764226346E+01 ,    -0.334940793583427E+01 ,    -0.598429887356425E+01 ,     0.183696125629686E+01 ,     0.383910150325537E+01 ,     0.120966051600087E+02 ,    -0.389542756351102E+01 ,     0.114966137901210E+02 ,    -0.497130141113569E+01 ,    -0.565121573000686E+00 , 
   0.86000 ,    -0.124597405979752E+01 ,    -0.136743539115392E+01 ,    -0.223839458959157E+01 ,     0.852667564016511E+00 ,    -0.163522945520661E+01 ,     0.570479479562318E+01 ,    -0.234284347837943E+01 ,     0.265307505273992E+01 ,    -0.238000908969344E+01 ,    -0.124613856105304E+01 , 
   0.88000 ,    -0.383639813779487E+01 ,     0.668958405773906E+00 ,     0.108817277638509E+01 ,    -0.397367383022745E-01 ,    -0.657869508335184E+01 ,    -0.100141736326249E+00 ,    -0.702739523884333E+00 ,    -0.507914660385446E+01 ,    -0.587188973903544E-01 ,    -0.186101669620935E+01 , 
   0.90000 ,    -0.537045469377157E+01 ,     0.217643206466253E+01 ,     0.309589580163961E+01 ,    -0.609830049804993E+00 ,    -0.950392402842797E+01 ,    -0.378427746928312E+01 ,     0.621133868487388E+00 ,    -0.966074743881003E+01 ,     0.138556334349579E+01 ,    -0.225650526938801E+01 , 
   0.92000 ,    -0.544513257596141E+01 ,     0.269899781954077E+01 ,     0.331549544577138E+01 ,    -0.738419829776986E+00 ,    -0.965729159212192E+01 ,    -0.458492388289303E+01 ,     0.133824506394439E+01 ,    -0.102103349568921E+02 ,     0.169625544159510E+01 ,    -0.235742553729229E+01 , 
   0.94000 ,    -0.409051560606409E+01 ,     0.207925554163251E+01 ,     0.185440130513742E+01 ,    -0.455506461647265E+00 ,    -0.726803280750066E+01 ,    -0.273201769570060E+01 ,     0.137102868782108E+01 ,    -0.724573469551743E+01 ,     0.103475687613686E+01 ,    -0.219109027456289E+01 , 
   0.96000 ,    -0.174925937593629E+01 ,     0.515417641164361E+00 ,    -0.674809556875285E+00 ,     0.817611352318308E-01 ,    -0.340163766994019E+01 ,     0.715125036631409E+00 ,     0.867999616508818E+00 ,    -0.238801080470715E+01 ,    -0.123901897751601E+00 ,    -0.187072498508985E+01 , 
   0.98000 ,     0.878852213565461E+00 ,    -0.151299625550372E+01 ,    -0.340144110756796E+01 ,     0.657468710359749E+00 ,     0.495412270050930E+00 ,     0.432311674786165E+01 ,     0.129419525868449E+00 ,     0.232325142007404E+01 ,    -0.121050819134505E+01 ,    -0.154651779697423E+01 , 
   1.00000 ,     0.306620464405866E+01 ,    -0.341513497232185E+01 ,    -0.551001724786573E+01 ,     0.107972466119660E+01 ,     0.315053984229222E+01 ,     0.682909643154009E+01 ,    -0.518933013937874E+00 ,     0.520758482034373E+01 ,    -0.179438117621651E+01 ,    -0.134607593471903E+01 , 
   1.02000 ,     0.427684187205892E+01 ,    -0.468475529049951E+01 ,    -0.649515039008270E+01 ,     0.124316077782925E+01 ,     0.388866711195287E+01 ,     0.755511171136127E+01 ,    -0.849070241539222E+00 ,     0.550289590474499E+01 ,    -0.173069347282337E+01 ,    -0.132920416347267E+01 , 
   1.04000 ,     0.430278044033899E+01 ,    -0.504917772242173E+01 ,    -0.627058960967448E+01 ,     0.114898850430418E+01 ,     0.277305438907684E+01 ,     0.654859086077349E+01 ,    -0.801592256426488E+00 ,     0.350941171340298E+01 ,    -0.117009411598133E+01 ,    -0.147420375666395E+01 , 
   1.06000 ,     0.328047448794079E+01 ,    -0.452385738991083E+01 ,    -0.511422892864866E+01 ,     0.881164579569410E+00 ,     0.448190470869912E+00 ,     0.443248499168918E+01 ,    -0.480389446997395E+00 ,     0.307986106387887E+00 ,    -0.443547960736469E+00 ,    -0.169832479589080E+01 , 
   1.08000 ,     0.159736408182696E+01 ,    -0.336583640906473E+01 ,    -0.349849658044259E+01 ,     0.555972384107225E+00 ,    -0.220386422453975E+01 ,     0.206776675636604E+01 ,    -0.818176748002362E-01 ,    -0.278344576751577E+01 ,     0.111623383058427E+00 ,    -0.190039167972639E+01 , 
   1.10000 ,    -0.263992867448915E+00 ,    -0.195700635684781E+01 ,    -0.189273317292631E+01 ,     0.270924614934698E+00 ,    -0.442108040585998E+01 ,     0.191906506505646E+00 ,     0.204233886350598E+00 ,    -0.476266525732167E+01 ,     0.300482936119536E+00 ,    -0.200535232549964E+01 , 
   1.12000 ,    -0.188164598053613E+01 ,    -0.668389957615926E+00 ,    -0.618871028614702E+00 ,     0.746974992569133E-01 ,    -0.578453631825449E+01 ,    -0.819336874728308E+00 ,     0.275643490176993E+00 ,    -0.527910572209172E+01 ,     0.131773214609334E+00 ,    -0.199171460473273E+01 , 
   1.14000 ,    -0.299773236377605E+01 ,     0.245587680251989E+00 ,     0.197456467689302E+00 ,    -0.335987653602674E-01 ,    -0.624594281884698E+01 ,    -0.995765622358620E+00 ,     0.148465053885424E+00 ,    -0.464595726050875E+01 ,    -0.222916131266598E+00 ,    -0.189221977730940E+01 , 
   1.16000 ,    -0.354598815737270E+01 ,     0.693813260768696E+00 ,     0.588389113337678E+00 ,    -0.826448552537458E-01 ,    -0.599979764385710E+01 ,    -0.645755509794885E+00 ,    -0.707137713943884E-01 ,    -0.357238491719977E+01 ,    -0.538170979807398E+00 ,    -0.177080512677777E+01 , 
   1.18000 ,    -0.361201882463826E+01 ,     0.733738957483866E+00 ,     0.662164609742967E+00 ,    -0.100916379457678E+00 ,    -0.530473221888325E+01 ,    -0.150288648396831E+00 ,    -0.250677684328645E+00 ,    -0.277358967322476E+01 ,    -0.651094572751343E+00 ,    -0.168897858658154E+01 , 
   1.20000 ,    -0.335798521877214E+01 ,     0.514386331978544E+00 ,     0.530210670303788E+00 ,    -0.987158605880879E-01 ,    -0.435944852321957E+01 ,     0.214620953871579E+00 ,    -0.304446450489470E+00 ,    -0.264749988180994E+01 ,    -0.529060592736774E+00 ,    -0.167791097883175E+01 , 
   1.22000 ,    -0.294911967446600E+01 ,     0.205944870730945E+00 ,     0.275288826882646E+00 ,    -0.682255168624902E-01 ,    -0.328415990265053E+01 ,     0.355654862791832E+00 ,    -0.227887575830936E+00 ,    -0.315101572278539E+01 ,    -0.263813715882301E+00 ,    -0.172808648605605E+01 , 
   1.24000 ,    -0.250881062606702E+01 ,    -0.582040165389723E-01 ,    -0.391664908504570E-01 ,     0.171005064919445E-02 ,    -0.218457669943215E+01 ,     0.330822107604422E+00 ,    -0.922861076877298E-01 ,    -0.390095649028614E+01 ,    -0.578218820979865E-02 ,    -0.179903105038972E+01 , 
   1.26000 ,    -0.210952885850712E+01 ,    -0.212282149142810E+00 ,    -0.343825434761613E+00 ,     0.107515765881188E+00 ,    -0.122503808515871E+01 ,     0.254328078284011E+00 ,     0.141925292656677E-02 ,    -0.441967170369363E+01 ,     0.120327208547577E+00 ,    -0.184221284442943E+01 , 
   1.28000 ,    -0.178883132923793E+01 ,    -0.259628282130922E+00 ,    -0.553236183110647E+00 ,     0.222041669917648E+00 ,    -0.637104314867672E+00 ,     0.204723208066710E+00 ,    -0.191081550540760E-01 ,    -0.438993402711372E+01 ,     0.740371384690275E-01 ,    -0.182501411327581E+01 , 
   1.30000 ,    -0.157094793633808E+01 ,    -0.252037487281312E+00 ,    -0.586331968774523E+00 ,     0.301460425052036E+00 ,    -0.637093124492590E+00 ,     0.186806095861446E+00 ,    -0.157219877120577E+00 ,    -0.379748203355028E+01 ,    -0.938268053123692E-01 ,    -0.174464641232000E+01 , 
   1.32000 ,    -0.147734919673247E+01 ,    -0.257982035039652E+00 ,    -0.408503263613801E+00 ,     0.305054772445971E+00 ,    -0.129135264831917E+01 ,     0.157464670817281E+00 ,    -0.344684267182142E+00 ,    -0.290781895981453E+01 ,    -0.281556921189169E+00 ,    -0.162687722517572E+01 , 
   1.34000 ,    -0.152069397038298E+01 ,    -0.330522761410236E+00 ,    -0.672778889539420E-01 ,     0.217467795824831E+00 ,    -0.241238499628277E+01 ,     0.863249253763166E-01 ,    -0.477140961530600E+00 ,    -0.210853156853726E+01 ,    -0.396820371228709E+00 ,    -0.151206895749330E+01 , 
   1.36000 ,    -0.168877657496151E+01 ,    -0.483484682339294E+00 ,     0.307300314178648E+00 ,     0.611498532391951E-01 ,    -0.356495098248105E+01 ,     0.475703373075615E-02 ,    -0.468891937762104E+00 ,    -0.170814932039015E+01 ,    -0.402640609911735E+00 ,    -0.143651039324174E+01 , 
   1.38000 ,    -0.193199078223789E+01 ,    -0.681804339567589E+00 ,     0.548503981634575E+00 ,    -0.108574199888828E+00 ,    -0.420846910383027E+01 ,     0.833688657007347E-02 ,    -0.299091445442522E+00 ,    -0.179245945297877E+01 ,    -0.327182229358132E+00 ,    -0.141801621411098E+01 , 
   1.40000 ,    -0.216631733310488E+01 ,    -0.849022940725646E+00 ,     0.528876240627565E+00 ,    -0.224741423966900E+00 ,    -0.392722565286494E+01 ,     0.208904589094824E+00 ,    -0.260330827912887E-01 ,    -0.220050136804664E+01 ,    -0.237726569410979E+00 ,    -0.145139645970877E+01 , 
   1.42000 ,    -0.229538851048931E+01 ,    -0.891051600120489E+00 ,     0.229649826828550E+00 ,    -0.237050699111897E+00 ,    -0.264338739984461E+01 ,     0.663832408303200E+00 ,     0.237906582174514E+00 ,    -0.261914038507116E+01 ,    -0.198587542161289E+00 ,    -0.151389993752074E+01 , 
   1.44000 ,    -0.224460859977492E+01 ,    -0.730395711300130E+00 ,    -0.234776370643811E+00 ,    -0.134339524259269E+00 ,    -0.701965878867992E+00 ,     0.132429039171272E+01 ,     0.378889963472833E+00 ,    -0.273990214954304E+01 ,    -0.238877895336084E+00 ,    -0.157613994883736E+01 , 
   1.46000 ,    -0.199311264446715E+01 ,    -0.340212311598555E+00 ,    -0.656204258852625E+00 ,     0.491170898252891E-01 ,     0.123115673983880E+01 ,     0.203419836736570E+01 ,     0.336675992528218E+00 ,    -0.239959917673737E+01 ,    -0.346866406977236E+00 ,    -0.161250052943669E+01 , 
   1.48000 ,    -0.158899071892067E+01 ,     0.234711465273454E+00 ,    -0.823085365794720E+00 ,     0.246503620496927E+00 ,     0.243006273610626E+01 ,     0.258390199599180E+01 ,     0.135712585589418E+00 ,    -0.164341183369108E+01 ,    -0.489744884332177E+00 ,    -0.160688829174580E+01 , 
   1.50000 ,    -0.113965426155158E+01 ,     0.880488732394465E+00 ,    -0.621591018897554E+00 ,     0.385002202381804E+00 ,     0.242045175826664E+01 ,     0.279328753109889E+01 ,    -0.122926115872645E+00 ,    -0.692246529079744E+00 ,    -0.642035982860614E+00 ,    -0.155336974767054E+01 , 
   1.52000 ,    -0.779283128713798E+00 ,     0.144295162354769E+01 ,    -0.979351566189295E-01 ,     0.414557461994405E+00 ,     0.120156980880016E+01 ,     0.258397238929443E+01 ,    -0.305683383768666E+00 ,     0.158534649530905E+00 ,    -0.801740191087812E+00 ,    -0.145431306152289E+01 , 
   1.54000 ,    -0.624401793565255E+00 ,     0.177505661081109E+01 ,     0.551796053646955E+00 ,     0.326788045784771E+00 ,    -0.728664178416282E+00 ,     0.200678584437147E+01 ,    -0.306924795832592E+00 ,     0.656163764243923E+00 ,    -0.982689107493321E+00 ,    -0.131931749601552E+01 , 
   1.56000 ,    -0.733058379891296E+00 ,     0.178630875907076E+01 ,     0.106449909047150E+01 ,     0.156499637311923E+00 ,    -0.256630791137001E+01 ,     0.121441770499454E+01 ,    -0.982414879275233E-01 ,     0.673272468426377E+00 ,    -0.118843103427679E+01 ,    -0.116625358387581E+01 , 
   1.58000 ,    -0.108146355655910E+01 ,     0.147491584355105E+01 ,     0.123024317884934E+01 ,    -0.342671091903632E-01 ,    -0.353343102872225E+01 ,     0.396459437073750E+00 ,     0.255750520794701E+00 ,     0.231560129172037E+00 ,    -0.138684523792238E+01 ,    -0.102262948181644E+01 , 
   1.60000 ,    -0.156555310304583E+01 ,     0.928976753378113E+00 ,     0.994433389565987E+00 ,    -0.182616287060773E+00 ,    -0.320531274810739E+01 ,    -0.289457996438509E+00 ,     0.622504187377000E+00 ,    -0.527457604830252E+00 ,    -0.150671520662623E+01 ,    -0.923509075996312E+00 , 
   1.62000 ,    -0.202669162904268E+01 ,     0.295229122384338E+00 ,     0.492491801462064E+00 ,    -0.250694250011120E+00 ,    -0.168798544016337E+01 ,    -0.758945950272325E+00 ,     0.856771701947276E+00 ,    -0.139792508157495E+01 ,    -0.146566438225444E+01 ,    -0.903014749644376E+00 , 
   1.64000 ,    -0.229369560745810E+01 ,    -0.272424855287992E+00 ,    -0.257096551384409E-02 ,    -0.240823377982347E+00 ,     0.432803480559111E+00 ,    -0.100130507499024E+01 ,     0.862069489090520E+00 ,    -0.216299601753876E+01 ,    -0.121935550655935E+01 ,    -0.980064782696411E+00 , 
   1.66000 ,    -0.222946362961431E+01 ,    -0.663571582803290E+00 ,    -0.199198338873179E+00 ,    -0.194101541582481E+00 ,     0.234780524243481E+01 ,    -0.104898498019579E+01 ,     0.632008926685258E+00 ,    -0.263141833374026E+01 ,    -0.805835095205690E+00 ,    -0.114359899529093E+01 , 
   1.68000 ,    -0.177014326447076E+01 ,    -0.840544280497379E+00 ,     0.791678706421566E-01 ,    -0.173096027670807E+00 ,     0.337065501346046E+01 ,    -0.940854164196079E+00 ,     0.254124991349297E+00 ,    -0.266018256453532E+01 ,    -0.356346283345340E+00 ,    -0.134536343714036E+01 , 
   1.70000 ,    -0.947158341763848E+00 ,    -0.835610426318294E+00 ,     0.806260182002031E+00 ,    -0.235126398109442E+00 ,     0.322063856966584E+01 ,    -0.703221424615700E+00 ,    -0.124945465793995E+00 ,    -0.217514106131275E+01 ,    -0.578930558428244E-01 ,    -0.150714569777354E+01 , 
   1.72000 ,     0.113565013351147E+00 ,    -0.720264329693085E+00 ,     0.175163824053629E+01 ,    -0.406019879126277E+00 ,     0.211935367107055E+01 ,    -0.357578103467970E+00 ,    -0.357863755071091E+00 ,    -0.119682766834280E+01 ,    -0.772867338794252E-01 ,    -0.154388169262721E+01 , 
   1.74000 ,     0.121604929786928E+01 ,    -0.563531057880819E+00 ,     0.256837379768171E+01 ,    -0.664201002588531E+00 ,     0.664843283412981E+00 ,     0.553801573723468E-01 ,    -0.354183940550450E+00 ,     0.135463264333089E+00 ,    -0.478945677199136E+00 ,    -0.139635432774336E+01 , 
   1.76000 ,     0.213817292640491E+01 ,    -0.400560507707634E+00 ,     0.293282409765289E+01 ,    -0.941701564919476E+00 ,    -0.452729323454574E+00 ,     0.457844303504597E+00 ,    -0.113986075693051E+00 ,     0.156100641968464E+01 ,    -0.117691235175539E+01 ,    -0.106090964638276E+01 , 
   1.78000 ,     0.268586361140883E+01 ,    -0.226572940876245E+00 ,     0.267668525065338E+01 ,    -0.114317650618052E+01 ,    -0.761024916401619E+00 ,     0.742712750575525E+00 ,     0.274871997886970E+00 ,     0.273662185439861E+01 ,    -0.194959633211116E+01 ,    -0.602231399277530E+00 , 
   1.80000 ,     0.274452347575455E+01 ,    -0.174375841658534E-01 ,     0.185535935600686E+01 ,    -0.117786128963656E+01 ,    -0.201678644304682E+00 ,     0.810743708512063E+00 ,     0.673044451160218E+00 ,     0.332227773220199E+01 ,    -0.251798841876527E+01 ,    -0.140288849977807E+00 , 
   1.82000 ,     0.231326710888841E+01 ,     0.236259458973969E+00 ,     0.724988832550942E+00 ,    -0.994402817536066E+00 ,     0.870044746273164E+00 ,     0.620751557278976E+00 ,     0.943479408774096E+00 ,     0.309340056968948E+01 ,    -0.265736185558710E+01 ,     0.187329507053313E+00 , 
   1.84000 ,     0.151015285740327E+01 ,     0.502461450890599E+00 ,    -0.359885496870669E+00 ,    -0.606308251262339E+00 ,     0.187274727939087E+01 ,     0.224729528146391E+00 ,     0.100076744889932E+01 ,     0.203864946406725E+01 ,    -0.229398932695835E+01 ,     0.275424457374032E+00 , 
   1.86000 ,     0.543629784566057E+00 ,     0.705747741282323E+00 ,    -0.108301865079742E+01 ,    -0.974951853587590E-01 ,     0.228002788428941E+01 ,    -0.236293952021825E+00 ,     0.837455595858113E+00 ,     0.397353764296115E+00 ,    -0.154210517556055E+01 ,     0.942592217672883E-01 , 
   1.88000 ,    -0.344383937441422E+00 ,     0.754997180459205E+00 ,    -0.128017106751286E+01 ,     0.396841026396019E+00 ,     0.186345674161961E+01 ,    -0.581217148739083E+00 ,     0.519186232345203E+00 ,    -0.139128120305561E+01 ,    -0.661651748182608E+00 ,    -0.292853399813048E+00 , 
   1.90000 ,    -0.948158327548820E+00 ,     0.589162155403568E+00 ,    -0.985313656140999E+00 ,     0.730426849057234E+00 ,     0.788787047207113E+00 ,    -0.664316550348116E+00 ,     0.153303909859680E+00 ,    -0.282037978295718E+01 ,     0.469872612631531E-01 ,    -0.747046673034131E+00 , 
   1.92000 ,    -0.115868653463270E+01 ,     0.218511169604232E+00 ,    -0.395809222347093E+00 ,     0.795134865750629E+00 ,    -0.471759117094260E+00 ,    -0.442662695994333E+00 ,    -0.154647198614401E+00 ,    -0.348567239989726E+01 ,     0.365784495553303E+00 ,    -0.110209115200029E+01 , 
   1.94000 ,    -0.994225945965936E+00 ,    -0.261491051667774E+00 ,     0.222310990160566E+00 ,     0.562003442788785E+00 ,    -0.136326888452795E+01 ,    -0.182851170834978E-02 ,    -0.338934215551388E+00 ,    -0.322954226354279E+01 ,     0.245180204088056E+00 ,    -0.122560687445267E+01 , 
   1.96000 ,    -0.588919922570528E+00 ,    -0.694939821626624E+00 ,     0.644788863538793E+00 ,     0.975424380611647E-01 ,    -0.150081285243909E+01 ,     0.475302830036773E+00 ,    -0.392543064114312E+00 ,    -0.220030830358391E+01 ,    -0.184312028228668E+00 ,    -0.106889305469718E+01 , 
   1.98000 ,    -0.141957650713250E+00 ,    -0.922001608876493E+00 ,     0.768679390653020E+00 ,    -0.453799514387515E+00 ,    -0.835949525250029E+00 ,     0.784539498851207E+00 ,    -0.362153984996137E+00 ,    -0.799862171438602E+00 ,    -0.678697729111306E+00 ,    -0.684193616243221E+00 , 
   2.00000 ,     0.155615366745967E+00 ,    -0.844215354237883E+00 ,     0.631916728627920E+00 ,    -0.918003488420682E+00 ,     0.333523466923757E+00 ,     0.786801213554175E+00 ,    -0.323921605071214E+00 ,     0.462624214119279E+00 ,    -0.993128758384778E+00 ,    -0.200661301937476E+00 , 
   2.02000 ,     0.190257638733781E+00 ,    -0.469617065011359E+00 ,     0.372032573779010E+00 ,    -0.115511042418524E+01 ,     0.150721490759535E+01 ,     0.464846338026447E+00 ,    -0.351320022601326E+00 ,     0.115493305185705E+01 ,    -0.987774007191152E+00 ,     0.232812132338402E+00 , 
   2.04000 ,    -0.341307663497302E-01 ,     0.838208925409122E-01 ,     0.148851902206280E+00 ,    -0.111471630114679E+01 ,     0.220748893135426E+01 ,    -0.756800533281141E-01 ,    -0.487687359141527E+00 ,     0.107279408538657E+01 ,    -0.678490748997902E+00 ,     0.515305159653171E+00 , 
   2.06000 ,    -0.400714178117708E+00 ,     0.630057516871668E+00 ,     0.683724304975849E-01 ,    -0.860775586580772E+00 ,     0.218259801456517E+01 ,    -0.659794511424609E+00 ,    -0.732554151456892E+00 ,     0.300854973658994E+00 ,    -0.210996321355012E+00 ,     0.643803188519971E+00 , 
   2.08000 ,    -0.726933276229012E+00 ,     0.985590262364992E+00 ,     0.140173154383691E+00 ,    -0.553348012287859E+00 ,     0.149987467440354E+01 ,    -0.112384432267345E+01 ,    -0.104449825693340E+01 ,    -0.835748961969005E+00 ,     0.225899566644193E+00 ,     0.722879639076350E+00 , 
   2.10000 ,    -0.836289029237513E+00 ,     0.103914263776089E+01 ,     0.282602696115969E+00 ,    -0.391187187922058E+00 ,     0.495492336487251E+00 ,    -0.138344621656216E+01 ,    -0.135702055470909E+01 ,    -0.190468571079324E+01 ,     0.503534162535825E+00 ,     0.927125480853411E+00 , 
   2.12000 ,    -0.627144298233178E+00 ,     0.790968813744065E+00 ,     0.367996866413230E+00 ,    -0.535135917444135E+00 ,    -0.387298855307458E+00 ,    -0.145665883690632E+01 ,    -0.160012766580958E+01 ,    -0.252833545257856E+01 ,     0.621445022448929E+00 ,     0.142849458527207E+01 , 
   2.14000 ,    -0.112413134348048E+00 ,     0.345790206255145E+00 ,     0.284194370241841E+00 ,    -0.104137088255461E+01 ,    -0.793053974933687E+00 ,    -0.143416511098162E+01 ,    -0.171988893223750E+01 ,    -0.251114860484742E+01 ,     0.706377677330579E+00 ,     0.231586124885204E+01 , 
   2.16000 ,     0.584296939487210E+00 ,    -0.136077130146089E+00 ,    -0.152670019305542E-01 ,    -0.183127804656810E+01 ,    -0.595467838829270E+00 ,    -0.141565652856070E+01 ,    -0.169062473834387E+01 ,    -0.188830672342309E+01 ,     0.942447183952900E+00 ,     0.353887956106775E+01 , 
