 Q (1/Ang),Li-Li,Li-Ta,Li-O ,Li-Cl,Ta-Ta,Ta-O ,Ta-Cl,O-O  ,O-Cl ,Cl-Cl
   0.80000 ,     0.594286757392595E+01 ,    -0.935739037609754E+01 ,    -0.149297844378374E+02 ,     0.407014888247584E+01 ,     0.137087105954556E+02 ,     0.251452197916865E+02 ,    -0.583687868277512E+01 ,     0.291201635522534E+02 ,    -0.879380384672647E+01 ,     0.618265657130878E-01 , 
   0.82000 ,     0.396559537849964E+01 ,    -0.807539948070326E+01 ,    -0.125891268508034E+02 ,     0.351738611469356E+01 ,     0.110105897740329E+02 ,     0.215816273815477E+02 ,    -0.531246988481996E+01 ,     0.241389658160089E+02 ,    -0.757565063791863E+01 ,    -0.300166725866542E+00 , 
   0.84000 ,     0.116880551086414E+01 ,    -0.563550136726941E+01 ,    -0.854708143447036E+01 ,     0.244017041429343E+01 ,     0.576478064383188E+01 ,     0.149439578110307E+02 ,    -0.407876410716269E+01 ,     0.152078586378555E+02 ,    -0.526120857061663E+01 ,    -0.771088373854177E+00 , 
   0.86000 ,    -0.175084602998840E+01 ,    -0.256668281876580E+01 ,    -0.383769451828375E+01 ,     0.113820343998084E+01 ,    -0.672234222455929E+00 ,     0.697231160541168E+01 ,    -0.237959715703948E+01 ,     0.472553708885601E+01 ,    -0.249388161413288E+01 ,    -0.127218666300037E+01 , 
   0.88000 ,    -0.405456988112658E+01 ,     0.338385785237768E+00 ,     0.280441382307932E+00 ,    -0.149261143328498E-01 ,    -0.648885419411031E+01 ,    -0.165976685274107E+00 ,    -0.628794505699636E+00 ,    -0.448547100120835E+01 ,    -0.488643733950828E-01 ,    -0.172567868226678E+01 , 
   0.90000 ,    -0.521396053506587E+01 ,     0.232478387815248E+01 ,     0.279637028662259E+01 ,    -0.723313142639572E+00 ,    -0.100779720081521E+02 ,    -0.466407345684756E+01 ,     0.732682543760734E+00 ,    -0.101903420803103E+02 ,     0.146026484901353E+01 ,    -0.206562068351712E+01 , 
   0.92000 ,    -0.508219115369132E+01 ,     0.295687488378198E+01 ,     0.330538434779690E+01 ,    -0.878958438256200E+00 ,    -0.106106364602668E+02 ,    -0.569978835717931E+01 ,     0.139572409529618E+01 ,    -0.114903014972301E+02 ,     0.179666907027687E+01 ,    -0.224729556410648E+01 , 
   0.94000 ,    -0.392160545773690E+01 ,     0.226255438277644E+01 ,     0.210951041062640E+01 ,    -0.584483835059407E+00 ,    -0.829821681878049E+01 ,    -0.365487156536883E+01 ,     0.129348833820025E+01 ,    -0.902416207088137E+01 ,     0.115230807411970E+01 ,    -0.225604742506585E+01 , 
   0.96000 ,    -0.228356476023846E+01 ,     0.688252583144001E+00 ,     0.331718959301515E-01 ,    -0.849066838600579E-01 ,    -0.425421847872296E+01 ,     0.133317638310652E+00 ,     0.617603995065997E+00 ,    -0.457685593513133E+01 ,     0.265919578657927E-01 ,    -0.211368831307382E+01 , 
   0.98000 ,    -0.793996988901841E+00 ,    -0.110318230426879E+01 ,    -0.194890648423332E+01 ,     0.353265908563180E+00 ,    -0.337319805272617E-01 ,     0.395575343093714E+01 ,    -0.266347512574053E+00 ,    -0.293169530266310E+00 ,    -0.100414346559825E+01 ,    -0.187811472313485E+01 , 
   1.00000 ,     0.683914106797761E-01 ,    -0.249561365938726E+01 ,    -0.310069959019539E+01 ,     0.556316459490718E+00 ,     0.294747247904893E+01 ,     0.639270862153162E+01 ,    -0.968213042771644E+00 ,     0.215864372620262E+01 ,    -0.152066894733675E+01 ,    -0.163204820735688E+01 , 
   1.02000 ,     0.117408034317327E+00 ,    -0.313076071641647E+01 ,    -0.316648848961559E+01 ,     0.499938726071984E+00 ,     0.388089456152806E+01 ,     0.678437053923722E+01 ,    -0.122464755309075E+01 ,     0.213678679957297E+01 ,    -0.140063502435210E+01 ,    -0.146067084983971E+01 , 
   1.04000 ,    -0.519175455235630E+00 ,    -0.298820301657004E+01 ,    -0.237968974798745E+01 ,     0.288895072037828E+00 ,     0.275464969971966E+01 ,     0.534752758592826E+01 ,    -0.989922919619461E+00 ,     0.101338583617575E+00 ,    -0.816401520870379E+00 ,    -0.142382947714845E+01 , 
   1.06000 ,    -0.149656252945569E+01 ,    -0.232003699529045E+01 ,    -0.126416546331484E+01 ,     0.787770264098645E-01 ,     0.227919294644178E+00 ,     0.293719411001500E+01 ,    -0.431018660384487E+00 ,    -0.275818623662198E+01 ,    -0.109702817741001E+00 ,    -0.153321440360854E+01 , 
   1.08000 ,    -0.241657406259757E+01 ,    -0.148995940489266E+01 ,    -0.342945419171335E+00 ,    -0.150274014185264E-01 ,    -0.271573971415428E+01 ,     0.598039321070407E+00 ,     0.165914005067384E+00 ,    -0.513340735065228E+01 ,     0.386498888261942E+00 ,    -0.174531440305456E+01 , 
   1.10000 ,    -0.298530118822705E+01 ,    -0.800887141284078E+00 ,     0.101550318023572E+00 ,     0.258341791799342E-01 ,    -0.516739682374158E+01 ,    -0.881214466722354E+00 ,     0.532489268829593E+00 ,    -0.616075534165815E+01 ,     0.493853381084307E+00 ,    -0.197578512574783E+01 , 
   1.12000 ,    -0.310300639097970E+01 ,    -0.387600394502026E+00 ,     0.111776557621868E+00 ,     0.125533648316670E+00 ,    -0.658102703425284E+01 ,    -0.122796214825484E+01 ,     0.536105907194898E+00 ,    -0.570815468714238E+01 ,     0.242195139834289E+00 ,    -0.213183766982479E+01 , 
   1.14000 ,    -0.286001134547576E+01 ,    -0.209636358383543E+00 ,    -0.352004504490900E-01 ,     0.169431610807046E+00 ,    -0.686193090855575E+01 ,    -0.683147198245797E+00 ,     0.227921538011778E+00 ,    -0.430272358048748E+01 ,    -0.179635398123811E+00 ,    -0.215041885104647E+01 , 
   1.16000 ,    -0.245506015019109E+01 ,    -0.127889484517396E+00 ,    -0.254040022626417E-01 ,     0.780429498556380E-01 ,    -0.626634186461131E+01 ,     0.216774521443710E+00 ,    -0.196561525230258E+00 ,    -0.278390347059841E+01 ,    -0.537859344235822E+00 ,    -0.202583765394347E+01 , 
   1.18000 ,    -0.208358825726545E+01 ,    -0.116797917918307E-01 ,     0.299955366447760E+00 ,    -0.141992167842989E+00 ,    -0.520105740694535E+01 ,     0.939702243995681E+00 ,    -0.501175581667278E+00 ,    -0.187540562856101E+01 ,    -0.670058920118845E+00 ,    -0.181373602873562E+01 , 
   1.20000 ,    -0.185012789510055E+01 ,     0.182949733855472E+00 ,     0.857656816911893E+00 ,    -0.397251300752646E+00 ,    -0.403517047364717E+01 ,     0.119160008786921E+01 ,    -0.525445360674380E+00 ,    -0.187869195024853E+01 ,    -0.548832920325914E+00 ,    -0.160810303377495E+01 , 
   1.22000 ,    -0.174107146683230E+01 ,     0.399140742706392E+00 ,     0.137871919064645E+01 ,    -0.556652517941835E+00 ,    -0.300240616107662E+01 ,     0.990750865601515E+00 ,    -0.258370367179442E+00 ,    -0.260771556409445E+01 ,    -0.270817939786348E+00 ,    -0.150022946832591E+01 , 
   1.24000 ,    -0.166161848746981E+01 ,     0.526500326477739E+00 ,     0.156893210355945E+01 ,    -0.523271665482077E+00 ,    -0.220762983525375E+01 ,     0.578630714088859E+00 ,     0.163450101121661E+00 ,    -0.355800475528086E+01 ,     0.117308735562219E-01 ,    -0.153739722736847E+01 , 
   1.26000 ,    -0.150997202613546E+01 ,     0.475057554827498E+00 ,     0.128257710785621E+01 ,    -0.290141086402940E+00 ,    -0.169246468502583E+01 ,     0.241253909154587E+00 ,     0.529438523045561E+00 ,    -0.419630934001338E+01 ,     0.174020154567154E+00 ,    -0.170018561973050E+01 , 
   1.28000 ,    -0.124670906648809E+01 ,     0.231228297395376E+00 ,     0.615108362726998E+00 ,     0.498725415423423E-01 ,    -0.149243445178505E+01 ,     0.145851644419854E+00 ,     0.662424530018172E+00 ,    -0.421713187698846E+01 ,     0.172761421032647E+00 ,    -0.190954888458178E+01 , 
   1.30000 ,    -0.923459757945426E+00 ,    -0.134111281350044E+00 ,    -0.134189688842118E+00 ,     0.345855905684504E+00 ,    -0.163907306259310E+01 ,     0.273379278977954E+00 ,     0.506684521378961E+00 ,    -0.365004365455861E+01 ,     0.487760073939358E-01 ,    -0.206147452388430E+01 , 
   1.32000 ,    -0.658034709026376E+00 ,    -0.505983475928017E+00 ,    -0.609734385007976E+00 ,     0.461303792997853E+00 ,    -0.210815453020056E+01 ,     0.466645266637225E+00 ,     0.154122040538438E+00 ,    -0.278941036332389E+01 ,    -0.114206554531505E+00 ,    -0.207414009692808E+01 , 
   1.34000 ,    -0.570879595619627E+00 ,    -0.787558520266891E+00 ,    -0.580701433634545E+00 ,     0.340638337896725E+00 ,    -0.275917984584005E+01 ,     0.551283198213087E+00 ,    -0.203145989383326E+00 ,    -0.200784565693925E+01 ,    -0.244784789119277E+00 ,    -0.192617452518278E+01 , 
   1.36000 ,    -0.716716905637082E+00 ,    -0.947298919769278E+00 ,    -0.623539576663196E-01 ,     0.364361152066308E-01 ,    -0.332478852938891E+01 ,     0.453759115908163E+00 ,    -0.369627218895116E+00 ,    -0.156269686453927E+01 ,    -0.320026612794705E+00 ,    -0.166812401614368E+01 , 
   1.38000 ,    -0.104687547474399E+01 ,    -0.102470943643710E+01 ,     0.684689600091724E+00 ,    -0.315929149943304E+00 ,    -0.348331595932384E+01 ,     0.250396270196583E+00 ,    -0.244798325505520E+00 ,    -0.149271337429745E+01 ,    -0.364716693270934E+00 ,    -0.140118465193526E+01 , 
   1.40000 ,    -0.142214978118087E+01 ,    -0.109322839010671E+01 ,     0.127775654945040E+01 ,    -0.563116757365691E+00 ,    -0.299729800185707E+01 ,     0.124478323262919E+00 ,     0.125306886598493E+00 ,    -0.164300597292505E+01 ,    -0.419728369228953E+00 ,    -0.123228989870067E+01 , 
   1.42000 ,    -0.167123491486434E+01 ,    -0.120348726199484E+01 ,     0.139724147495349E+01 ,    -0.605683630539200E+00 ,    -0.185404313406972E+01 ,     0.259571312271710E+00 ,     0.568559447309752E+00 ,    -0.178564493867288E+01 ,    -0.503720784017187E+00 ,    -0.122573993810912E+01 , 
   1.44000 ,    -0.166790174877810E+01 ,    -0.134116604859188E+01 ,     0.942487673451322E+00 ,    -0.441816585170497E+00 ,    -0.329222153795847E+00 ,     0.729424837791119E+00 ,     0.869510681293359E+00 ,    -0.175810090463126E+01 ,    -0.594807004053553E+00 ,    -0.137345531707398E+01 , 
   1.46000 ,    -0.139125237878607E+01 ,    -0.142528829113777E+01 ,     0.823637897762188E-01 ,    -0.162584883163156E+00 ,     0.107759442261044E+01 ,     0.144336485559203E+01 ,     0.874573880302828E+00 ,    -0.154263469675250E+01 ,    -0.644854669043571E+00 ,    -0.159761739771033E+01 , 
   1.48000 ,    -0.941261995098757E+00 ,    -0.134995002065221E+01 ,    -0.823461812710918E+00 ,     0.971312690830608E-01 ,     0.182670215000556E+01 ,     0.217453631261369E+01 ,     0.568835506910931E+00 ,    -0.125134016770131E+01 ,    -0.617426864054284E+00 ,    -0.178471420288995E+01 , 
   1.50000 ,    -0.502154021893822E+00 ,    -0.104776569474025E+01 ,    -0.139358029858414E+01 ,     0.226181791864858E+00 ,     0.157005359173031E+01 ,     0.265514726651261E+01 ,     0.872377888131141E-01 ,    -0.103771924197519E+01 ,    -0.524102154455884E+00 ,    -0.183568317873568E+01 , 
   1.52000 ,    -0.269255457871826E+00 ,    -0.540166889696387E+00 ,    -0.140224811208895E+01 ,     0.189133664235613E+00 ,     0.326974245331496E+00 ,     0.269069993650031E+01 ,    -0.345823171882696E+00 ,    -0.994844226106111E+00 ,    -0.432942129273957E+00 ,    -0.170959157134791E+01 , 
   1.54000 ,    -0.370367803278130E+00 ,     0.547573208741780E-01 ,    -0.880479976658496E+00 ,     0.376873787731864E-01 ,    -0.148430748876321E+01 ,     0.223918161404890E+01 ,    -0.520379503834081E+00 ,    -0.110233239820059E+01 ,    -0.438341530987948E+00 ,    -0.144144109081443E+01 , 
   1.56000 ,    -0.813945978754287E+00 ,     0.564742831923173E+00 ,    -0.942141250909722E-01 ,    -0.122352637227029E+00 ,    -0.318710474382747E+01 ,     0.142195081343473E+01 ,    -0.339532441789147E+00 ,    -0.125092512906723E+01 ,    -0.604998152889867E+00 ,    -0.112664651083574E+01 , 
   1.58000 ,    -0.148378804775484E+01 ,     0.837832608186129E+00 ,     0.587553831862755E+00 ,    -0.190098859821085E+00 ,    -0.410856258747865E+01 ,     0.467777376531687E+00 ,     0.133384514371663E+00 ,    -0.132521027305814E+01 ,    -0.916854651932861E+00 ,    -0.879827029568628E+00 , 
   1.60000 ,    -0.217990840821371E+01 ,     0.813208706916059E+00 ,     0.869806637696783E+00 ,    -0.123803265209268E+00 ,    -0.385472514675312E+01 ,    -0.378299296765166E+00 ,     0.701154112581277E+00 ,    -0.128991921546352E+01 ,    -0.126353694013092E+01 ,    -0.786715563912280E+00 , 
   1.62000 ,    -0.268699008925105E+01 ,     0.553258013171460E+00 ,     0.668988538417206E+00 ,     0.370249209246968E-01 ,    -0.247819508694840E+01 ,    -0.938175614086107E+00 ,     0.112026821887756E+01 ,    -0.122295493934582E+01 ,    -0.147963807050205E+01 ,    -0.870200607660868E+00 , 
   1.64000 ,    -0.284291564382287E+01 ,     0.219977292504638E+00 ,     0.146972124679774E+00 ,     0.191894299972343E+00 ,    -0.461897909325977E+00 ,    -0.114334689144671E+01 ,     0.120929991377832E+01 ,    -0.126981404331141E+01 ,    -0.142417129655289E+01 ,    -0.108410170276052E+01 , 
   1.66000 ,    -0.258313502275026E+01 ,     0.559095236629812E-02 ,    -0.372114740247424E+00 ,     0.230709819983235E+00 ,     0.147773084469860E+01 ,    -0.102866331015854E+01 ,     0.928558660852118E+00 ,    -0.154145712266732E+01 ,    -0.106321467407399E+01 ,    -0.133514520174581E+01 , 
   1.68000 ,    -0.194918124218980E+01 ,     0.492130051992471E-01 ,    -0.560552954789875E+00 ,     0.897800491716626E-01 ,     0.268487910358532E+01 ,    -0.692631429007174E+00 ,     0.395504986678380E+00 ,    -0.201420367433245E+01 ,    -0.511812515728892E+00 ,    -0.152120304287222E+01 , 
   1.70000 ,    -0.106487704292679E+01 ,     0.377758382292375E+00 ,    -0.245423390415921E+00 ,    -0.215448469515510E+00 ,     0.282903910686144E+01 ,    -0.251101365085666E+00 ,    -0.169612212782584E+00 ,    -0.249483931586502E+01 ,    -0.690714716917024E-02 ,    -0.156797068196073E+01 , 
   1.72000 ,    -0.947636662426682E-01 ,     0.897248382594994E+00 ,     0.506817466191583E+00 ,    -0.596293502409258E+00 ,     0.202644195088775E+01 ,     0.193632877031516E+00 ,    -0.541704062870741E+00 ,    -0.268289374586609E+01 ,     0.184821005249215E+00 ,    -0.144921280075662E+01 , 
   1.74000 ,     0.797971668321842E+00 ,     0.143647180352948E+01 ,     0.141696660698846E+01 ,    -0.931046315154041E+00 ,     0.768165089030669E+00 ,     0.561784282119254E+00 ,    -0.587387303085522E+00 ,    -0.231043476779832E+01 ,    -0.112937241978478E+00 ,    -0.118534782468019E+01 , 
   1.76000 ,     0.148185511643378E+01 ,     0.182074575039222E+01 ,     0.211629099558582E+01 ,    -0.111846275231219E+01 ,    -0.309625909828378E+00 ,     0.792006625367697E+00 ,    -0.317476305834010E+00 ,    -0.129463205505795E+01 ,    -0.892798301362256E+00 ,    -0.826115388681359E+00 , 
   1.78000 ,     0.187235631053592E+01 ,     0.194096446997314E+01 ,     0.230844591376983E+01 ,    -0.111807527278523E+01 ,    -0.709106264654907E+00 ,     0.839390556301989E+00 ,     0.125638437986064E+00 ,     0.175836573017686E+00 ,    -0.194389406926940E+01 ,    -0.429657709099279E+00 , 
   1.80000 ,     0.193590339421372E+01 ,     0.178775777373510E+01 ,     0.189704051684871E+01 ,    -0.958949278310115E+00 ,    -0.282376934848404E+00 ,     0.684774284164157E+00 ,     0.536657101631967E+00 ,     0.167360959116324E+01 ,    -0.292108283104123E+01 ,    -0.494403447900999E-01 , 
   1.82000 ,     0.168893664930549E+01 ,     0.143925820412060E+01 ,     0.102418500719480E+01 ,    -0.715435554258892E+00 ,     0.719476065486945E+00 ,     0.351838812645223E+00 ,     0.738543775330702E+00 ,     0.268302234726406E+01 ,    -0.347801945036956E+01 ,     0.266896854757847E+00 , 
   1.84000 ,     0.119543402591205E+01 ,     0.101379663685980E+01 ,     0.714107018517528E-02 ,    -0.465243542278784E+00 ,     0.177626608780017E+01 ,    -0.820824055280851E-01 ,     0.654754140078790E+00 ,     0.280885975917250E+01 ,    -0.340808199852067E+01 ,     0.471851895995984E+00 , 
   1.86000 ,     0.561293064455214E+00 ,     0.614366463650274E+00 ,    -0.794775976842325E+00 ,    -0.253184900148673E+00 ,     0.234434210210197E+01 ,    -0.496267501096612E+00 ,     0.332381789481128E+00 ,     0.195229124001968E+01 ,    -0.273115051001524E+01 ,     0.516088592710363E+00 , 
   1.88000 ,    -0.792203121932121E-01 ,     0.292710964637560E+00 ,    -0.112291295169607E+01 ,    -0.794109215124609E-01 ,     0.210546579753911E+01 ,    -0.762325020770089E+00 ,    -0.897513010110604E-01 ,     0.372717611435632E+00 ,    -0.168674033790766E+01 ,     0.358977164021897E+00 , 
   1.90000 ,    -0.588263986119509E+00 ,     0.478454178544893E-01 ,    -0.911706826117988E+00 ,     0.833096829578010E-01 ,     0.110847850483813E+01 ,    -0.794037017438518E+00 ,    -0.448986517762387E+00 ,    -0.139746841322542E+01 ,    -0.635179642908081E+00 ,    -0.792436408009426E-02 , 
   1.92000 ,    -0.857856814768426E+00 ,    -0.145748696968858E+00 ,    -0.297013424786318E+00 ,     0.254970498253721E+00 ,    -0.255769433785173E+00 ,    -0.588521757444811E+00 ,    -0.629289680883887E+00 ,    -0.275351662428565E+01 ,     0.904545137817744E-01 ,    -0.534459864868311E+00 , 
   1.94000 ,    -0.842262656805755E+00 ,    -0.300651079192716E+00 ,     0.455191069728767E+00 ,     0.417643109684306E+00 ,    -0.143020070677678E+01 ,    -0.236289992833900E+00 ,    -0.603033992212712E+00 ,    -0.325133495020164E+01 ,     0.317061486043885E+00 ,    -0.109888620873194E+01 , 
   1.96000 ,    -0.575803316419038E+00 ,    -0.393875141251759E+00 ,     0.106264431763961E+01 ,     0.507930809551155E+00 ,    -0.193614765708095E+01 ,     0.108941116817742E+00 ,    -0.429157967156315E+00 ,    -0.277539990512910E+01 ,     0.917639479170369E-01 ,    -0.152240753282199E+01 , 
   1.98000 ,    -0.165253550574461E+00 ,    -0.373576882311079E+00 ,     0.133271026900529E+01 ,     0.439201872984129E+00 ,    -0.157763109946306E+01 ,     0.290036059596174E+00 ,    -0.214328874951520E+00 ,    -0.157270018548008E+01 ,    -0.354239709254633E+00 ,    -0.161431962736728E+01 , 
   2.00000 ,     0.244906505622723E+00 ,    -0.192158123782546E+00 ,     0.121943315579118E+01 ,     0.143853527776951E+00 ,    -0.517746741844268E+00 ,     0.209475237846359E+00 ,    -0.599362126431840E-01 ,    -0.142026247400258E+00 ,    -0.718632854867485E+00 ,    -0.123569277250148E+01 , 
   2.02000 ,     0.524158761112977E+00 ,     0.152911917432364E+00 ,     0.816313918551905E+00 ,    -0.385724486553868E+00 ,     0.801235522654002E+00 ,    -0.133526218306251E+00 ,    -0.213457656494748E-01 ,     0.970926470211666E+00 ,    -0.764515702700098E+00 ,    -0.357635821261139E+00 , 
   2.04000 ,     0.605189719000660E+00 ,     0.594842170811324E+00 ,     0.297798767320386E+00 ,    -0.107944637711590E+01 ,     0.185344500963028E+01 ,    -0.648762157382847E+00 ,    -0.963525612027804E-01 ,     0.138502960701567E+01 ,    -0.418753858603217E+00 ,     0.911836061303776E+00 , 
   2.06000 ,     0.509994538910937E+00 ,     0.100658392910465E+01 ,    -0.158883677966884E+00 ,    -0.180622506893072E+01 ,     0.225182401079112E+01 ,    -0.119939172581961E+01 ,    -0.243118086460301E+00 ,     0.101615240494746E+01 ,     0.209727861791549E+00 ,     0.234816158933007E+01 , 
   2.08000 ,     0.340133036726063E+00 ,     0.124314065183511E+01 ,    -0.437557340327733E+00 ,    -0.241932752855968E+01 ,     0.190116811856211E+01 ,    -0.166158177100914E+01 ,    -0.413042983150072E+00 ,     0.830661912243827E-01 ,     0.895228446962581E+00 ,     0.367486738632458E+01 , 
   2.10000 ,     0.233014620068293E+00 ,     0.119958355343861E+01 ,    -0.510898900787603E+00 ,    -0.281024347321824E+01 ,     0.102018061910501E+01 ,    -0.196935282801965E+01 ,    -0.578336391777412E+00 ,    -0.100515096339396E+01 ,     0.140917075023171E+01 ,     0.465016883164657E+01 , 
   2.12000 ,     0.301069116998609E+00 ,     0.858093522250564E+00 ,    -0.429452297215122E+00 ,    -0.294628837759978E+01 ,     0.302679550014526E-01 ,    -0.212379597204452E+01 ,    -0.739595795703315E+00 ,    -0.182440949741627E+01 ,     0.162690818025793E+01 ,     0.514230702706428E+01 , 
   2.14000 ,     0.579181465164302E+00 ,     0.301272491585459E+00 ,    -0.285196992862899E+00 ,    -0.287471033060972E+01 ,    -0.634173900078232E+00 ,    -0.216609630981014E+01 ,    -0.911658664411947E+00 ,    -0.209757764735885E+01 ,     0.157775407949402E+01 ,     0.516352360420268E+01 , 
   2.16000 ,     0.100352543267792E+01 ,    -0.315880430869373E+00 ,    -0.169772866699014E+00 ,    -0.269209799144931E+01 ,    -0.709000757391468E+00 ,    -0.213398735498000E+01 ,    -0.109887982374412E+01 ,    -0.178053182231246E+01 ,     0.141757312275156E+01 ,     0.484912888917392E+01 , 
