 Q (1/Ang),Li-Li,Li-Ta,Li-O ,Li-Cl,Ta-Ta,Ta-O ,Ta-Cl,O-O  ,O-Cl ,Cl-Cl
   0.50000 ,    -0.545794472196049E+01 ,     0.111400674050802E+01 ,     0.189109310285065E+01 ,    -0.393183401528350E+00 ,    -0.946267012669084E+01 ,    -0.328333386192195E+01 ,     0.101434289637280E+01 ,    -0.849516023689297E+01 ,     0.101363740012293E+01 ,    -0.248121709103157E+01 , 
   0.51000 ,    -0.499834299884472E+01 ,     0.213612831528358E+01 ,     0.266480472656959E+01 ,    -0.803993430486705E+00 ,    -0.988183691476041E+01 ,    -0.416958559495390E+01 ,     0.115183472011996E+01 ,    -0.931947389702268E+01 ,     0.146463694714544E+01 ,    -0.242312906846935E+01 , 
   0.52000 ,    -0.434869176954761E+01 ,     0.296566879542357E+01 ,     0.313554092051389E+01 ,    -0.111529194341730E+01 ,    -0.984860142017664E+01 ,    -0.455196385542857E+01 ,     0.114251866889935E+01 ,    -0.961333889476683E+01 ,     0.173014222041041E+01 ,    -0.231398867488680E+01 , 
   0.53000 ,    -0.356449087714879E+01 ,     0.349752289254275E+01 ,     0.322706126004686E+01 ,    -0.128608733032011E+01 ,    -0.933119506916152E+01 ,    -0.435471622000807E+01 ,     0.976414482861497E+00 ,    -0.930933848176186E+01 ,     0.176632527485313E+01 ,    -0.216420544945810E+01 , 
   0.54000 ,    -0.271329250507448E+01 ,     0.365957915194491E+01 ,     0.290583601370185E+01 ,    -0.129250949474699E+01 ,    -0.835190885737220E+01 ,    -0.356891158494892E+01 ,     0.660451666226344E+00 ,    -0.840712964671634E+01 ,     0.155667383219139E+01 ,    -0.198780527232570E+01 , 
   0.55000 ,    -0.186712401685497E+01 ,     0.342073448274635E+01 ,     0.218497537952469E+01 ,    -0.113045514722285E+01 ,    -0.698535231582716E+01 ,    -0.225390006503500E+01 ,     0.217878796008248E+00 ,    -0.697388583316604E+01 ,     0.111408542477217E+01 ,    -0.180077735532375E+01 , 
   0.56000 ,    -0.109452402317172E+01 ,     0.279377298183542E+01 ,     0.112227043022308E+01 ,    -0.815640194589334E+00 ,    -0.535020508296828E+01 ,    -0.530104018461323E+00 ,    -0.314310501948800E+00 ,    -0.513628239930912E+01 ,     0.479161410760489E+00 ,    -0.161924372603237E+01 , 
   0.57000 ,    -0.453034420397667E+00 ,     0.183282483137666E+01 ,    -0.187405211619786E+00 ,    -0.381087225978262E+00 ,    -0.359532228162529E+01 ,     0.143604507343300E+01 ,    -0.889668249675614E+00 ,    -0.306490139170518E+01 ,    -0.285093660492795E+00 ,    -0.145765050423627E+01 , 
   0.58000 ,     0.170711344647852E-01 ,     0.625799529546623E+00 ,    -0.162436769549453E+01 ,     0.127592569513165E+00 ,    -0.188176777739154E+01 ,     0.345320790089482E+01 ,    -0.145781965065221E+01 ,    -0.952891627282305E+00 ,    -0.110149944579039E+01 ,    -0.132717385321762E+01 , 
   0.59000 ,     0.297181116257050E+00 ,    -0.717190950099377E+00 ,    -0.305950960207747E+01 ,     0.658482084429766E+00 ,    -0.362884502315853E+00 ,     0.532967826533857E+01 ,    -0.197058763271170E+01 ,     0.100853520833741E+01 ,    -0.188880772136533E+01 ,    -0.123450717907716E+01 , 
   0.60000 ,     0.392421306554131E+00 ,    -0.207791582616507E+01 ,    -0.437084354456328E+01 ,     0.116036817900351E+01 ,     0.835199758432501E+00 ,     0.689830041253094E+01 ,    -0.238798791242824E+01 ,     0.265475604817911E+01 ,    -0.257239823373615E+01 ,    -0.118115318996860E+01 , 
   0.61000 ,     0.331209651388779E+00 ,    -0.334481784411163E+01 ,    -0.545909418839724E+01 ,     0.158955442535481E+01 ,     0.163022864809981E+01 ,     0.803861267578361E+01 ,    -0.268336645975672E+01 ,     0.386944957746156E+01 ,    -0.309418688111391E+01 ,    -0.116328966578824E+01 , 
   0.62000 ,     0.162343593647945E+00 ,    -0.442664839102538E+01 ,    -0.626034458512882E+01 ,     0.191558495884387E+01 ,     0.199551948467637E+01 ,     0.869337182570895E+01 ,    -0.284703636936880E+01 ,     0.460059437158972E+01 ,    -0.342046158239776E+01 ,    -0.117221714116688E+01 , 
   0.63000 ,    -0.500830178085692E-01 ,    -0.526324485893067E+01 ,    -0.675410834104565E+01 ,     0.212513458630503E+01 ,     0.196514250097999E+01 ,     0.887727336293715E+01 ,    -0.288793447228456E+01 ,     0.486862996423861E+01 ,    -0.354661496949619E+01 ,    -0.119533650695316E+01 , 
   0.64000 ,    -0.233425226138473E+00 ,    -0.583212511504597E+01 ,    -0.696577023610745E+01 ,     0.222356178479625E+01 ,     0.163175458465312E+01 ,     0.867662109840389E+01 ,    -0.283304158191783E+01 ,     0.476558260764460E+01 ,    -0.349812804673700E+01 ,    -0.121755088797179E+01 , 
   0.65000 ,    -0.314227499468112E+00 ,    -0.615011056831928E+01 ,    -0.696304314755839E+01 ,     0.223392574380425E+01 ,     0.113712473861792E+01 ,     0.823980119757197E+01 ,    -0.272456871185410E+01 ,     0.444504118591797E+01 ,    -0.332762721191386E+01 ,    -0.122294431119402E+01 , 
   0.66000 ,    -0.226199742217575E+00 ,    -0.626981899581605E+01 ,    -0.684684056588391E+01 ,     0.219359690622772E+01 ,     0.656260730980237E+00 ,     0.775954734522172E+01 ,    -0.261517510953073E+01 ,     0.410398261636165E+01 ,    -0.310833017525204E+01 ,    -0.119656354366280E+01 , 
   0.67000 ,     0.823507171994266E-01 ,    -0.627151206588628E+01 ,    -0.673766804291854E+01 ,     0.214890063966919E+01 ,     0.376827798764369E+00 ,     0.744900664417053E+01 ,    -0.256172170467492E+01 ,     0.395845578814738E+01 ,    -0.292465292911761E+01 ,    -0.112612126401390E+01 , 
   0.68000 ,     0.642357199157047E+00 ,    -0.625136055285512E+01 ,    -0.675920602964925E+01 ,     0.214848647912209E+01 ,     0.476147049067189E+00 ,     0.751440493762587E+01 ,    -0.261824737928561E+01 ,     0.421591589401482E+01 ,    -0.286111318020715E+01 ,    -0.100344878896815E+01 , 
   0.69000 ,     0.145970760902043E+01 ,    -0.630763175380766E+01 ,    -0.702112006039627E+01 ,     0.223627918131460E+01 ,     0.109840045322062E+01 ,     0.812756821040230E+01 ,    -0.282896309019897E+01 ,     0.504746061446745E+01 ,    -0.299089034937917E+01 ,    -0.825553434502733E+00 , 
   0.70000 ,     0.251326524659268E+01 ,    -0.652655537850586E+01 ,    -0.760324700755746E+01 ,     0.244492248611144E+01 ,     0.233470779471132E+01 ,     0.940162631230926E+01 ,    -0.322207669511633E+01 ,     0.656329786931134E+01 ,    -0.336546035092912E+01 ,    -0.595176164397510E+00 , 
   0.71000 ,     0.375541482789442E+01 ,    -0.696965693175522E+01 ,    -0.854315411495285E+01 ,     0.279056578552286E+01 ,     0.420847031316859E+01 ,     0.113728960833150E+02 ,    -0.380518600747205E+01 ,     0.879445886898862E+01 ,    -0.400660745043145E+01 ,    -0.320795130586850E+00 , 
   0.72000 ,     0.511512105826152E+01 ,    -0.766415935372021E+01 ,    -0.982866934361807E+01 ,     0.326967621350546E+01 ,     0.666782393339389E+01 ,     0.139912507581746E+02 ,    -0.456281654217508E+01 ,     0.116830940121832E+02 ,    -0.490183955988782E+01 ,    -0.160749275151682E-01 , 
   0.73000 ,     0.650325841947106E+01 ,    -0.859766961532647E+01 ,    -0.113963861025826E+02 ,     0.385830570686269E+01 ,     0.958627278109094E+01 ,     0.171203124365446E+02 ,    -0.545645098349581E+01 ,     0.150827297772482E+02 ,    -0.600383096028721E+01 ,     0.301185493320794E+00 , 
   0.74000 ,     0.781976447286844E+01 ,    -0.971783601644145E+01 ,    -0.131364256516707E+02 ,     0.451393655695462E+01 ,     0.127716681146043E+02 ,     0.205476691062081E+02 ,    -0.642712499076474E+01 ,     0.187687329785298E+02 ,    -0.723403662911026E+01 ,     0.610506347887357E+00 , 
   0.75000 ,     0.896200263240497E+01 ,    -0.109370504788451E+02 ,    -0.149029843210964E+02 ,     0.517970842094156E+01 ,     0.159827617572159E+02 ,     0.240041515104368E+02 ,    -0.740037906200802E+01 ,     0.224580561378244E+02 ,    -0.849012337435277E+01 ,     0.890445608313413E+00 , 
   0.76000 ,     0.983360804485704E+01 ,    -0.121416536195347E+02 ,    -0.165294922876525E+02 ,     0.579053468161441E+01 ,     0.189517035061800E+02 ,     0.271901457902158E+02 ,    -0.829309093522920E+01 ,     0.258362608955875E+02 ,    -0.965640522727728E+01 ,     0.112042344884733E+01 , 
   0.77000 ,     0.103530412233668E+02 ,    -0.132045540096207E+02 ,    -0.178466508885188E+02 ,     0.628038285834005E+01 ,     0.214101672944694E+02 ,     0.298060899614691E+02 ,    -0.902149749972328E+01 ,     0.285889609436936E+02 ,    -0.106161091332643E+02 ,     0.128248590785276E+01 , 
   0.78000 ,     0.104610923339518E+02 ,    -0.139997624764926E+02 ,    -0.187012637176086E+02 ,     0.658985082802274E+01 ,     0.231163596935873E+02 ,     0.315838026665858E+02 ,    -0.950957398358633E+01 ,     0.304342916470141E+02 ,    -0.112640750537694E+02 ,     0.136284932815450E+01 , 
   0.79000 ,     0.101266628510461E+02 ,    -0.144171159303303E+02 ,    -0.189736747642382E+02 ,     0.667313475940408E+01 ,     0.238800363236928E+02 ,     0.323151787936863E+02 ,    -0.969688751926513E+01 ,     0.311528625744668E+02 ,    -0.115184381863639E+02 ,     0.135308974385343E+01 , 
   0.80000 ,     0.935029359403118E+01 ,    -0.143754483071655E+02 ,    -0.185917857955421E+02 ,     0.650355928932180E+01 ,     0.235828419029455E+02 ,     0.318750702418092E+02 ,    -0.954508812418161E+01 ,     0.306118991494257E+02 ,    -0.113299560276462E+02 ,     0.125087585673681E+01 , 
   0.81000 ,     0.816509704613809E+01 ,    -0.138326583651088E+02 ,    -0.175400245566715E+02 ,     0.607701527555084E+01 ,     0.221917767888027E+02 ,     0.302358163204895E+02 ,    -0.904233786006999E+01 ,     0.287809016039333E+02 ,    -0.106879146923161E+02 ,     0.106018705075406E+01 , 
   0.82000 ,     0.663497160356499E+01 ,    -0.127914994676654E+02 ,    -0.158622257666162E+02 ,     0.541290292526066E+01 ,     0.197643220494558E+02 ,     0.274718198505095E+02 ,    -0.820519334446099E+01 ,     0.257370715630492E+02 ,    -0.962194384863537E+01 ,     0.791004855683420E+00 , 
   0.83000 ,     0.485020765734348E+01 ,    -0.113004275653223E+02 ,    -0.136580962936141E+02 ,     0.455247644828941E+01 ,     0.164446442901494E+02 ,     0.237536722531676E+02 ,    -0.707772421469622E+01 ,     0.216598728772063E+02 ,    -0.819954001005293E+01 ,     0.458512996088099E+00 , 
   0.84000 ,     0.292082065337055E+01 ,    -0.944942711524875E+01 ,    -0.110736786196082E+02 ,     0.355479367439296E+01 ,     0.124512509940231E+02 ,     0.193324848266615E+02 ,    -0.572794107672921E+01 ,     0.168152761543682E+02 ,    -0.651958744060215E+01 ,     0.818834440461091E-01 , 
   0.85000 ,     0.968145363431221E+00 ,    -0.736131971846534E+01 ,    -0.828691395466088E+01 ,     0.249075283833812E+01 ,     0.805737131393695E+01 ,     0.145161512783616E+02 ,    -0.424188891147476E+01 ,     0.115313516419857E+02 ,    -0.470261671893241E+01 ,    -0.317239907025275E+00 , 
   0.86000 ,    -0.884618687842826E+00 ,    -0.517957689698414E+01 ,    -0.548995703675212E+01 ,     0.143591563200706E+01 ,     0.356609643237132E+01 ,     0.964012756346979E+01 ,    -0.271600500132245E+01 ,     0.616779754688141E+01 ,    -0.287890060600639E+01 ,    -0.716424988261905E+00 , 
   0.87000 ,    -0.252212221843607E+01 ,    -0.305404626737324E+01 ,    -0.287024506840268E+01 ,     0.462945471101551E+00 ,    -0.717154489911471E+00 ,     0.503587421294051E+01 ,    -0.124851791811834E+01 ,     0.108261886639677E+01 ,    -0.117571445505255E+01 ,    -0.109415697289007E+01 , 
   0.88000 ,    -0.384602123132719E+01 ,    -0.112621561908850E+01 ,    -0.592434620349499E+00 ,    -0.365481328210544E+00 ,    -0.451202790176816E+01 ,     0.100030523350807E+01 ,     0.692427735750339E-01 ,    -0.340056147410334E+01 ,     0.294840478866383E+00 ,    -0.143142189729173E+01 , 
   0.89000 ,    -0.478279012475721E+01 ,     0.484340077588282E+00 ,     0.121681685696429E+01 ,    -0.100250753181316E+01 ,    -0.758773159528215E+01 ,    -0.223058931540966E+01 ,     0.116075692305284E+01 ,    -0.702119663680333E+01 ,     0.144614329151497E+01 ,    -0.171303970913835E+01 , 
   0.90000 ,    -0.528951753148550E+01 ,     0.169085621636896E+01 ,     0.247961359519094E+01 ,    -0.142105132637781E+01 ,    -0.978222766865246E+01 ,    -0.450130475026842E+01 ,     0.197066798064666E+01 ,    -0.960363815138795E+01 ,     0.222442061693644E+01 ,    -0.192864334933415E+01 , 
   0.91000 ,    -0.535717639125718E+01 ,     0.244648879865885E+01 ,     0.317206281904460E+01 ,    -0.161550263498796E+01 ,    -0.110143211501634E+02 ,    -0.574772991115333E+01 ,     0.246897844941757E+01 ,    -0.110700007537861E+02 ,     0.261246200721716E+01 ,    -0.207323396312609E+01 , 
   0.92000 ,    -0.501107333550025E+01 ,     0.274696983769494E+01 ,     0.332358785722455E+01 ,    -0.160104872621301E+01 ,    -0.112876256505721E+02 ,    -0.599855175933846E+01 ,     0.265271871530074E+01 ,    -0.114429863998751E+02 ,     0.262939932272817E+01 ,    -0.214728073972078E+01 , 
   0.93000 ,    -0.430842486188583E+01 ,     0.262867004563112E+01 ,     0.301059636244902E+01 ,    -0.141079731048735E+01 ,    -0.106862600962998E+02 ,    -0.536735843582437E+01 ,     0.254499030616445E+01 ,    -0.108386811292729E+02 ,     0.232671530806588E+01 ,    -0.215637370594369E+01 , 
   0.94000 ,    -0.333325808345578E+01 ,     0.216246121558384E+01 ,     0.234542636253231E+01 ,    -0.109111552458511E+01 ,    -0.936299522050160E+01 ,    -0.403663927113249E+01 ,     0.219155807462318E+01 ,    -0.945040568871780E+01 ,     0.178106361975613E+01 ,    -0.211047556364516E+01 , 
   0.95000 ,    -0.218906989311817E+01 ,     0.144423850528348E+01 ,     0.146200653953755E+01 ,    -0.695795305898308E+00 ,    -0.752133054395890E+01 ,    -0.223570977977883E+01 ,     0.165541405409391E+01 ,    -0.752562001643042E+01 ,     0.108481954639794E+01 ,    -0.202285118386346E+01 , 
   0.96000 ,    -0.989878744055549E+00 ,     0.583314221333278E+00 ,     0.499996946497864E+00 ,    -0.279768160843569E+00 ,    -0.539356149479195E+01 ,    -0.215163793793793E+00 ,     0.100993252050649E+01 ,    -0.533855440559656E+01 ,     0.335500496337177E+00 ,    -0.190877803712977E+01 , 
   0.97000 ,     0.149550838234046E+00 ,    -0.309908684700641E+00 ,    -0.410712321763309E+00 ,     0.106885862324425E+00 ,    -0.321723425534441E+01 ,     0.177928256940286E+01 ,     0.331361099469776E+00 ,    -0.316159858129628E+01 ,    -0.374724012966924E+00 ,    -0.178415579467896E+01 , 
   0.98000 ,     0.112345365441992E+01 ,    -0.113555195419207E+01 ,    -0.116338163103592E+01 ,     0.423958689343067E+00 ,    -0.121245372704682E+01 ,     0.353075771118892E+01 ,    -0.308565042214515E+00 ,    -0.123849381428783E+01 ,    -0.968276455015173E+00 ,    -0.166413761560489E+01 , 
   0.99000 ,     0.184392144389038E+01 ,    -0.181388193618953E+01 ,    -0.168423913963908E+01 ,     0.644635228090380E+00 ,     0.437690314630000E+00 ,     0.487059134369848E+01 ,    -0.849141952732412E+00 ,     0.237947638358082E+00 ,    -0.138920788239619E+01 ,    -0.156189921577344E+01 , 
   1.00000 ,     0.224809284116054E+01 ,    -0.229194396296282E+01 ,    -0.193777451479796E+01 ,     0.757191125508063E+00 ,     0.160175021975823E+01 ,     0.569127080199315E+01 ,    -0.124572565966504E+01 ,     0.114147949321564E+01 ,    -0.160736390110742E+01 ,    -0.148764558197370E+01 , 
   1.01000 ,     0.230304574834118E+01 ,    -0.254662154396691E+01 ,    -0.192712888704030E+01 ,     0.764779373108129E+00 ,     0.220838704401946E+01 ,     0.595200754731730E+01 ,    -0.147283127170686E+01 ,     0.142011508893261E+01 ,    -0.161937987126308E+01 ,    -0.144793084436714E+01 , 
   1.02000 ,     0.200797125197035E+01 ,    -0.258398527665040E+01 ,    -0.168980630325406E+01 ,     0.683454067509963E+00 ,     0.224818143326278E+01 ,     0.567679708528087E+01 ,    -0.152508612671238E+01 ,     0.109550343586339E+01 ,    -0.144658696555023E+01 ,    -0.144533669068699E+01 , 
   1.03000 ,     0.139345747863207E+01 ,    -0.243524781037237E+01 ,    -0.128948806571220E+01 ,     0.538786969576146E+00 ,     0.176903084012962E+01 ,     0.494569591896213E+01 ,    -0.141605831422133E+01 ,     0.254539166807489E+00 ,    -0.113026515759818E+01 ,    -0.147852156716327E+01 , 
   1.04000 ,     0.517978131248220E+00 ,    -0.215003462804906E+01 ,    -0.805171859446697E+00 ,     0.361586368844157E+00 ,     0.866048403160890E+00 ,     0.388075206868882E+01 ,    -0.117520716218299E+01 ,    -0.965420429181084E+00 ,    -0.724965133285183E+00 ,    -0.154261972319014E+01 , 
   1.05000 ,    -0.538061319764674E+00 ,    -0.178796987685921E+01 ,    -0.319132156660423E+00 ,     0.183311117014775E+00 ,    -0.332584185131345E+00 ,     0.262853499350481E+01 ,    -0.843390875298908E+00 ,    -0.239572900042460E+01 ,    -0.290807220866674E+00 ,    -0.162993881511077E+01 , 
   1.06000 ,    -0.168014152571457E+01 ,    -0.140973038282366E+01 ,     0.947214603627975E-01 ,     0.317779856072378E-01 ,    -0.168201048999269E+01 ,     0.134146776065573E+01 ,    -0.467499095891741E+00 ,    -0.385763932131640E+01 ,     0.114266233585926E+00 ,    -0.173087987831529E+01 , 
   1.07000 ,    -0.280856259459435E+01 ,    -0.106872553991967E+01 ,     0.380629420985101E+00 ,    -0.723097151659880E-01 ,    -0.303741307831085E+01 ,     0.160152401923098E+00 ,    -0.948423530382865E-01 ,    -0.518304244986738E+01 ,     0.441360956950829E+00 ,    -0.183498607413980E+01 , 
   1.08000 ,    -0.382764565772329E+01 ,    -0.804421162696019E+00 ,     0.507747369084389E+00 ,    -0.117618034216724E+00 ,    -0.426921568104071E+01 ,    -0.801385432799409E+00 ,     0.232078065727081E+00 ,    -0.623248922923520E+01 ,     0.655860265550297E+00 ,    -0.193201809652732E+01 , 
   1.09000 ,    -0.465433862463194E+01 ,    -0.638064562565836E+00 ,     0.473158341145524E+00 ,    -0.103006157582572E+00 ,    -0.527523742982704E+01 ,    -0.146607893572144E+01 ,     0.479873250219696E+00 ,    -0.690866701424811E+01 ,     0.740495946356053E+00 ,    -0.201295506001457E+01 , 
   1.10000 ,    -0.522542891762713E+01 ,    -0.571223315049526E+00 ,     0.300906172722395E+00 ,    -0.368984025739878E-01 ,    -0.598871319670268E+01 ,    -0.179898867303734E+01 ,     0.627230079723365E+00 ,    -0.716412946300351E+01 ,     0.696037309807506E+00 ,    -0.207082981879182E+01 , 
   1.11000 ,    -0.550271001709218E+01 ,    -0.587167925906992E+00 ,     0.373429670930126E-01 ,     0.646249259519069E-01 ,    -0.638163910630035E+01 ,    -0.180708783341041E+01 ,     0.666295276163714E+00 ,    -0.700280418341269E+01 ,     0.539681253230297E+00 ,    -0.210132590517081E+01 , 
   1.12000 ,    -0.547565559711665E+01 ,    -0.654758505456693E+00 ,    -0.256452197792420E+00 ,     0.180687748415571E+00 ,    -0.646347348745475E+01 ,    -0.153414198842828E+01 ,     0.602431476141837E+00 ,    -0.647554248363139E+01 ,     0.301504967999132E+00 ,    -0.210308782778180E+01 , 
   1.13000 ,    -0.516140412587688E+01 ,    -0.734184057304595E+00 ,    -0.514072918934491E+00 ,     0.288990237774414E+00 ,    -0.627575285758602E+01 ,    -0.105170760566102E+01 ,     0.452483151651631E+00 ,    -0.567064086405078E+01 ,     0.195611820113952E-01 ,    -0.207772498369537E+01 , 
   1.14000 ,    -0.460212289281686E+01 ,    -0.783687582721854E+00 ,    -0.673692343925264E+00 ,     0.369206603851863E+00 ,    -0.588361048863663E+01 ,    -0.447659545602980E+00 ,     0.241851107219974E+00 ,    -0.470078164790667E+01 ,    -0.265670675473044E+00 ,    -0.202951921952619E+01 , 
   1.15000 ,    -0.386007653610107E+01 ,    -0.766315011174672E+00 ,    -0.687139027054378E+00 ,     0.405941773851811E+00 ,    -0.536546739723728E+01 ,     0.186153540662532E+00 ,     0.792472736220932E-03 ,    -0.368815787022869E+01 ,    -0.516727746113957E+00 ,    -0.196487432965370E+01 , 
   1.16000 ,    -0.301094530153810E+01 ,    -0.655759077952631E+00 ,    -0.526948693860497E+00 ,     0.390860206557389E+00 ,    -0.480227772076000E+01 ,     0.765546216554564E+00 ,    -0.239572891634041E+00 ,    -0.274963921749692E+01 ,    -0.703812437447967E+00 ,    -0.189156986552288E+01 , 
   1.17000 ,    -0.213610022070047E+01 ,    -0.440522191422065E+00 ,    -0.190493272004503E+00 ,     0.323728219028408E+00 ,    -0.426764963086625E+01 ,     0.122355750721735E+01 ,    -0.451063585393091E+00 ,    -0.198370365128951E+01 ,    -0.808102402949304E+00 ,    -0.181789930867431E+01 , 
   1.18000 ,    -0.131463000410241E+01 ,    -0.125871558667676E+00 ,     0.299309081830771E+00 ,     0.212268698442272E+00 ,    -0.381994746219651E+01 ,     0.151693360903919E+01 ,    -0.611610997818319E+00 ,    -0.146053215880869E+01 ,    -0.823384016595028E+00 ,    -0.175178230228190E+01 , 
   1.19000 ,    -0.615919395125106E+00 ,     0.266629737625752E+00 ,     0.896742865288882E+00 ,     0.708920263834609E-01 ,    -0.349714661671556E+01 ,     0.162899316046909E+01 ,    -0.707471700188006E+00 ,    -0.121619244423057E+01 ,    -0.755909766337973E+00 ,    -0.169994137985582E+01 , 
   1.20000 ,    -0.935014531364737E-01 ,     0.701902311871868E+00 ,     0.153909205196810E+01 ,    -0.814826666170286E-01 ,    -0.331480853374958E+01 ,     0.156883415087920E+01 ,    -0.734276083153767E+00 ,    -0.125128647951442E+01 ,    -0.622617729791041E+00 ,    -0.166722546886977E+01 , 
   1.21000 ,     0.219244137010077E+00 ,     0.113602150917311E+01 ,     0.215468585208752E+01 ,    -0.224185621179634E+00 ,    -0.326712297166516E+01 ,     0.136730874597922E+01 ,    -0.696861286123660E+00 ,    -0.153387777308724E+01 ,    -0.448057750837480E+00 ,    -0.165614623747031E+01 , 
   1.22000 ,     0.311181250999292E+00 ,     0.152211777981527E+01 ,     0.267211728771378E+01 ,    -0.337735885275488E+00 ,    -0.333058228975819E+01 ,     0.107057159533944E+01 ,    -0.607984489241275E+00 ,    -0.200601505605145E+01 ,    -0.260518757919767E+00 ,    -0.166667073729157E+01 , 
   1.23000 ,     0.193170673432003E+00 ,     0.181669403050899E+01 ,     0.302942510769637E+01 ,    -0.406552086649549E+00 ,    -0.346955293327901E+01 ,     0.732255980838212E+00 ,    -0.486141434976101E+00 ,    -0.259278669713241E+01 ,    -0.879280297261211E-01 ,    -0.169628705153284E+01 , 
   1.24000 ,    -0.104391163218352E+00 ,     0.198550717694721E+01 ,     0.318205386968399E+01 ,    -0.421068267202711E+00 ,    -0.364282551274426E+01 ,     0.405427076032931E+00 ,    -0.352810287958310E+00 ,    -0.321261382173137E+01 ,     0.459103276090221E-01 ,    -0.174033147676133E+01 , 
   1.25000 ,    -0.535897473974331E+00 ,     0.200823314035360E+01 ,     0.310858252149242E+01 ,    -0.378980236772951E+00 ,    -0.381017290095279E+01 ,     0.135400367048049E+00 ,    -0.229492922994454E+00 ,    -0.378743761809732E+01 ,     0.124249522886618E+00 ,    -0.179253899265963E+01 , 
   1.26000 ,    -0.104618497214683E+01 ,     0.188130705808352E+01 ,     0.281351301023341E+01 ,    -0.285473899174824E+00 ,    -0.393802415138928E+01 ,    -0.456860320966687E-01 ,    -0.134930321456474E+00 ,    -0.425157291689214E+01 ,     0.139159166426149E+00 ,    -0.184575611709374E+01 , 
   1.27000 ,    -0.157685850828994E+01 ,     0.161857895872592E+01 ,     0.232679641105096E+01 ,    -0.152429342318764E+00 ,    -0.400355265459327E+01 ,    -0.121958966362522E+00 ,    -0.828276530526338E-01 ,    -0.455826035296449E+01 ,     0.919418105603112E-01 ,    -0.189273900752369E+01 , 
   1.28000 ,    -0.207258109011694E+01 ,     0.124971583711833E+01 ,     0.170019398131445E+01 ,     0.326641286825076E-02 ,    -0.399674816577927E+01 ,    -0.943309606935547E-01 ,    -0.803449004829020E-01 ,    -0.468331136657986E+01 ,    -0.776676165489048E-02 ,    -0.192695151020528E+01 , 
